Year,Month,Group,Unit,Inflation Deflator,Real Total Wealth,Real Wealth Share,Real Wealth Per Unit Growth,Real Wealth Per Unit
1978,6,Top 10%,Adults,0.27749243,1.28E+13,0.646340738,0.053379402,852934.6266
1978,7,Top 10%,Adults,0.27889469,1.29E+13,0.645043321,0.05896994,857461.3561
1978,8,Top 10%,Adults,0.28030387,1.29E+13,0.64373936,0.063565769,861182.6568
1978,9,Top 10%,Adults,0.28202358,1.30E+13,0.64243744,0.064858993,862229.7966
1978,10,Top 10%,Adults,0.28451329,1.29E+13,0.64119588,0.059761442,858102.2453
1978,11,Top 10%,Adults,0.28627959,1.29E+13,0.63974874,0.055990142,855048.5761
1978,12,Top 10%,Adults,0.28765333,1.29E+13,0.638030057,0.055166559,854381.7103
1979,1,Top 10%,Adults,0.28974932,1.30E+13,0.638688988,0.060733347,858889.2088
1979,2,Top 10%,Adults,0.29114646,1.32E+13,0.639212991,0.070480378,866781.503
1979,3,Top 10%,Adults,0.29318735,1.33E+13,0.639801768,0.078063766,872921.8688
1979,4,Top 10%,Adults,0.29592475,1.33E+13,0.640662659,0.081271609,875519.2994
1979,5,Top 10%,Adults,0.29869658,1.34E+13,0.641779222,0.083582495,877390.4529
1979,6,Top 10%,Adults,0.30088675,1.35E+13,0.643031123,0.087986857,880956.7206
1979,7,Top 10%,Adults,0.30293572,1.36E+13,0.644423126,0.094272322,886046.1411
1979,8,Top 10%,Adults,0.30492631,1.37E+13,0.645964461,0.101679139,892043.5345
1979,9,Top 10%,Adults,0.30720395,1.38E+13,0.647667403,0.108714689,897740.3086
1979,10,Top 10%,Adults,0.30920687,1.39E+13,0.649490572,0.11638024,903947.202
1979,11,Top 10%,Adults,0.31061479,1.40E+13,0.651136578,0.124307591,910366.0789
1979,12,Top 10%,Adults,0.31223497,1.41E+13,0.652354399,0.128305209,913603.0002
1980,1,Top 10%,Adults,0.31425482,1.41E+13,0.651396886,0.124011302,910126.1698
1980,2,Top 10%,Adults,0.31688938,1.40E+13,0.650155238,0.116993846,904444.0468
1980,3,Top 10%,Adults,0.32049364,1.39E+13,0.649006203,0.109335682,898243.1347
1980,4,Top 10%,Adults,0.32239327,1.40E+13,0.648387993,0.112557246,900851.676
1980,5,Top 10%,Adults,0.32496461,1.41E+13,0.647973603,0.117666785,904988.9337
1980,6,Top 10%,Adults,0.32691851,1.42E+13,0.647574318,0.12644396,912095.924
1980,7,Top 10%,Adults,0.32919213,1.43E+13,0.646869864,0.134191135,918368.9093
1980,8,Top 10%,Adults,0.33184797,1.44E+13,0.646233282,0.140758028,923686.2058
1980,9,Top 10%,Adults,0.33501145,1.45E+13,0.646041864,0.145712514,927697.9159
1980,10,Top 10%,Adults,0.33797932,1.46E+13,0.646657539,0.15078405,931804.4027
1980,11,Top 10%,Adults,0.34089059,1.47E+13,0.647602087,0.154269573,934626.6745
1980,12,Top 10%,Adults,0.34313428,1.47E+13,0.648410098,0.156421354,936368.999
1981,1,Top 10%,Adults,0.34633556,1.47E+13,0.649022016,0.151584916,932452.874
1981,2,Top 10%,Adults,0.34993035,1.46E+13,0.649096635,0.143678103,926050.6272
1981,3,Top 10%,Adults,0.35264787,1.46E+13,0.648654821,0.139265772,922477.9072
1981,4,Top 10%,Adults,0.3546668,1.46E+13,0.647656449,0.140120913,923170.3251
1981,5,Top 10%,Adults,0.35665506,1.46E+13,0.646317056,0.141323087,924143.7407
1981,6,Top 10%,Adults,0.3583867,1.47E+13,0.644821255,0.140427914,923418.908
1981,7,Top 10%,Adults,0.36078265,1.46E+13,0.643347807,0.131721242,916369.0055
1981,8,Top 10%,Adults,0.3632873,1.45E+13,0.642130704,0.12173812,908285.5457
1981,9,Top 10%,Adults,0.36575666,1.44E+13,0.641395282,0.115605686,903320.0358
1981,10,Top 10%,Adults,0.36770055,1.45E+13,0.641391722,0.118962192,906037.8419
1981,11,Top 10%,Adults,0.36986646,1.45E+13,0.64151481,0.124920973,910862.742
1981,12,Top 10%,Adults,0.37109399,1.46E+13,0.641198916,0.131045767,915822.0651
1982,1,Top 10%,Adults,0.37328014,1.46E+13,0.639382341,0.127464669,912922.4046
1982,2,Top 10%,Adults,0.37461373,1.46E+13,0.637226555,0.122064415,908549.7505
1982,3,Top 10%,Adults,0.37603071,1.45E+13,0.635365831,0.115474592,903213.8873
1982,4,Top 10%,Adults,0.37691107,1.45E+13,0.634485872,0.112054087,900444.2612
1982,5,Top 10%,Adults,0.37946022,1.44E+13,0.634141755,0.106422806,895884.5421
1982,6,Top 10%,Adults,0.38216335,1.44E+13,0.633768395,0.102730815,892895.0901
1982,7,Top 10%,Adults,0.38399237,1.44E+13,0.632871449,0.103223676,893294.1658
1982,8,Top 10%,Adults,0.38489172,1.45E+13,0.63203976,0.107414808,896687.7782
1982,9,Top 10%,Adults,0.38580087,1.46E+13,0.631591666,0.113374289,901513.2457
1982,10,Top 10%,Adults,0.38795501,1.47E+13,0.631959401,0.118243517,905455.9215
1982,11,Top 10%,Adults,0.3890771,1.48E+13,0.632505655,0.126199828,911898.2472
1982,12,Top 10%,Adults,0.3896023,1.49E+13,0.632733615,0.135488921,919419.7432
1983,1,Top 10%,Adults,0.39133582,1.50E+13,0.632124976,0.141038605,923913.3927
1983,2,Top 10%,Adults,0.39187375,1.52E+13,0.631324104,0.148959546,930327.0786
1983,3,Top 10%,Adults,0.39222351,1.53E+13,0.630683986,0.157484512,937229.8516
1983,4,Top 10%,Adults,0.39381775,1.54E+13,0.630547241,0.164040243,942538.1093
1983,5,Top 10%,Adults,0.39464408,1.55E+13,0.630710656,0.171651828,948701.3059
1983,6,Top 10%,Adults,0.39572331,1.56E+13,0.630867726,0.176796207,952866.7749
1983,7,Top 10%,Adults,0.39745417,1.56E+13,0.630766254,0.176900679,952951.367
1983,8,Top 10%,Adults,0.39893794,1.56E+13,0.630568686,0.175097091,951490.9796
1983,9,Top 10%,Adults,0.40037268,1.56E+13,0.630533379,0.172073754,949042.945
1983,10,Top 10%,Adults,0.40138489,1.56E+13,0.630817104,0.169765427,947173.8639
1983,11,Top 10%,Adults,0.4021126,1.56E+13,0.630916588,0.168038726,945775.7316
1983,12,Top 10%,Adults,0.40234601,1.56E+13,0.630401021,0.167697333,945499.3018
1984,1,Top 10%,Adults,0.40394723,1.56E+13,0.629737121,0.165476109,943700.7485
1984,2,Top 10%,Adults,0.4064835,1.56E+13,0.628595903,0.16101152,940085.7145
1984,3,Top 10%,Adults,0.40761894,1.56E+13,0.627644415,0.160152302,939389.9948
1984,4,Top 10%,Adults,0.40893438,1.56E+13,0.627436794,0.15898637,938445.9249
1984,5,Top 10%,Adults,0.40936419,1.56E+13,0.62751864,0.16108261,940143.2766
1984,6,Top 10%,Adults,0.41016027,1.57E+13,0.627696067,0.164840441,943186.0399
1984,7,Top 10%,Adults,0.41184503,1.58E+13,0.62765763,0.170418427,947702.6055
1984,8,Top 10%,Adults,0.41335428,1.59E+13,0.627536202,0.177971378,953818.3258
1984,9,Top 10%,Adults,0.41418207,1.60E+13,0.62751942,0.186594841,960800.8526
1984,10,Top 10%,Adults,0.41545224,1.61E+13,0.627692429,0.192078789,965241.275
1984,11,Top 10%,Adults,0.41609362,1.62E+13,0.627943394,0.198002049,970037.4133
1984,12,Top 10%,Adults,0.417101,1.63E+13,0.628249878,0.203751247,974692.6123
1985,1,Top 10%,Adults,0.41879204,1.64E+13,0.628272517,0.209682915,979495.5587
1985,2,Top 10%,Adults,0.42040667,1.65E+13,0.628282036,0.217030407,985444.9154
1985,3,Top 10%,Adults,0.4217943,1.67E+13,0.628348519,0.225405175,992226.0709
1985,4,Top 10%,Adults,0.42222759,1.68E+13,0.628464595,0.235627338,1000503.086
1985,5,Top 10%,Adults,0.42300424,1.69E+13,0.628584029,0.243540407,1006910.398
1985,6,Top 10%,Adults,0.42388311,1.70E+13,0.628602498,0.247782975,1010345.659
1985,7,Top 10%,Adults,0.42461568,1.70E+13,0.628414792,0.247133279,1009819.592
1985,8,Top 10%,Adults,0.42579311,1.70E+13,0.628249968,0.245428126,1008438.908
1985,9,Top 10%,Adults,0.42636129,1.71E+13,0.628125507,0.250497356,1012543.528
1985,10,Top 10%,Adults,0.42700034,1.73E+13,0.628274399,0.265657745,1024819.086
1985,11,Top 10%,Adults,0.42796838,1.76E+13,0.628572715,0.285736472,1041077.085
1985,12,Top 10%,Adults,0.42894304,1.79E+13,0.628868027,0.306264663,1057699.022
1986,1,Top 10%,Adults,0.43023935,1.81E+13,0.62884308,0.321375769,1069934.675
1986,2,Top 10%,Adults,0.43020335,1.84E+13,0.628854689,0.336073408,1081835.54
1986,3,Top 10%,Adults,0.42986375,1.86E+13,0.628870867,0.349465386,1092679.193
1986,4,Top 10%,Adults,0.43021044,1.87E+13,0.628896263,0.360213227,1101381.856
1986,5,Top 10%,Adults,0.43165272,1.88E+13,0.628915344,0.365887471,1105976.364
1986,6,Top 10%,Adults,0.43332115,1.89E+13,0.628854738,0.366960244,1106845.001
1986,7,Top 10%,Adults,0.43291184,1.89E+13,0.628404981,0.368092006,1107761.403
1986,8,Top 10%,Adults,0.4331421,1.89E+13,0.6280887,0.366438287,1106422.366
1986,9,Top 10%,Adults,0.43445155,1.89E+13,0.628307164,0.366336951,1106340.313
1986,10,Top 10%,Adults,0.43533963,1.91E+13,0.62906391,0.376212282,1114336.494
1986,11,Top 10%,Adults,0.43599555,1.93E+13,0.62989084,0.392551058,1127566.207
1986,12,Top 10%,Adults,0.43624201,1.96E+13,0.630400234,0.412943159,1144077.949
1987,1,Top 10%,Adults,0.43770489,1.99E+13,0.630612009,0.433364184,1160613.112
1987,2,Top 10%,Adults,0.43873486,2.02E+13,0.630438236,0.452314236,1175957.208
1987,3,Top 10%,Adults,0.43944603,2.04E+13,0.630290214,0.466604687,1187528.367
1987,4,Top 10%,Adults,0.44070682,2.05E+13,0.630433617,0.471436914,1191441.083
1987,5,Top 10%,Adults,0.4414764,2.06E+13,0.630739709,0.474776906,1194145.516
1987,6,Top 10%,Adults,0.44282797,2.06E+13,0.631245143,0.478908524,1197490.94
1987,7,Top 10%,Adults,0.44354707,2.08E+13,0.631763678,0.491892356,1208004.112
1987,8,Top 10%,Adults,0.44507012,2.10E+13,0.632228765,0.502149626,1216309.554
1987,9,Top 10%,Adults,0.44640636,2.10E+13,0.632539577,0.503736213,1217594.234
1987,10,Top 10%,Adults,0.44773135,2.09E+13,0.632751086,0.489205261,1205828.338
1987,11,Top 10%,Adults,0.44854775,2.06E+13,0.632754175,0.470458566,1190648.902
1987,12,Top 10%,Adults,0.44938695,2.04E+13,0.632814369,0.456961607,1179720.243
1988,1,Top 10%,Adults,0.4512082,2.05E+13,0.633861059,0.459320392,1181630.181
1988,2,Top 10%,Adults,0.4518123,2.07E+13,0.63496822,0.474901975,1194246.786
1988,3,Top 10%,Adults,0.45319477,2.10E+13,0.636081436,0.491158652,1207410.024
1988,4,Top 10%,Adults,0.4550916,2.11E+13,0.637150625,0.501621238,1215881.712
1988,5,Top 10%,Adults,0.456227,2.13E+13,0.638103455,0.510724568,1223252.793
1988,6,Top 10%,Adults,0.45810625,2.14E+13,0.639137228,0.514880417,1226617.837
1988,7,Top 10%,Adults,0.46038312,2.14E+13,0.640259481,0.515522263,1227137.547
1988,8,Top 10%,Adults,0.46167868,2.15E+13,0.641436052,0.519304322,1230199.929
1988,9,Top 10%,Adults,0.46372348,2.15E+13,0.642879713,0.523629636,1233702.189
1988,10,Top 10%,Adults,0.46490204,2.17E+13,0.644512619,0.535045808,1242946.009
1988,11,Top 10%,Adults,0.46575993,2.19E+13,0.646123587,0.54910901,1254333.161
1988,12,Top 10%,Adults,0.46709624,2.21E+13,0.647532525,0.561240708,1264156.351
1989,1,Top 10%,Adults,0.46948051,2.22E+13,0.647435208,0.564408558,1266721.399
1989,2,Top 10%,Adults,0.47079867,2.23E+13,0.647094969,0.568236837,1269821.204
1989,3,Top 10%,Adults,0.47206569,2.24E+13,0.646811291,0.571815382,1272718.798
1989,4,Top 10%,Adults,0.4744817,2.24E+13,0.646882459,0.573218611,1273855.01
1989,5,Top 10%,Adults,0.47588503,2.25E+13,0.647027674,0.578820373,1278390.828
1989,6,Top 10%,Adults,0.47700831,2.26E+13,0.647076592,0.586712946,1284781.544
1989,7,Top 10%,Adults,0.47863436,2.28E+13,0.646902173,0.595141227,1291606.03
1989,8,Top 10%,Adults,0.47899336,2.30E+13,0.646624163,0.607680846,1301759.517
1989,9,Top 10%,Adults,0.48017976,2.31E+13,0.646489019,0.618034335,1310142.869
1989,10,Top 10%,Adults,0.48199564,2.33E+13,0.646700189,0.625544119,1316223.636
1989,11,Top 10%,Adults,0.4826774,2.34E+13,0.646941729,0.631916854,1321383.72
1989,12,Top 10%,Adults,0.48338011,2.34E+13,0.647048443,0.632067858,1321505.99
1990,1,Top 10%,Adults,0.48602906,2.32E+13,0.647093383,0.617131193,1309411.583
1990,2,Top 10%,Adults,0.48778051,2.31E+13,0.646947647,0.602797069,1297805.062
1990,3,Top 10%,Adults,0.48985723,2.29E+13,0.646981967,0.59183881,1288932.021
1990,4,Top 10%,Adults,0.49176529,2.30E+13,0.647433444,0.592968054,1289846.384
1990,5,Top 10%,Adults,0.49318466,2.31E+13,0.647942556,0.598106539,1294007.081
1990,6,Top 10%,Adults,0.49510068,2.31E+13,0.648099828,0.595142916,1291607.397
1990,7,Top 10%,Adults,0.49548501,2.29E+13,0.647434715,0.581499086,1280559.816
1990,8,Top 10%,Adults,0.4977327,2.26E+13,0.646915595,0.558243681,1261729.62
1990,9,Top 10%,Adults,0.49952921,2.24E+13,0.646738341,0.542370481,1248876.889
1990,10,Top 10%,Adults,0.50091821,2.24E+13,0.647439633,0.543980042,1250180.171
1990,11,Top 10%,Adults,0.50102794,2.27E+13,0.648602573,0.558950095,1262301.612
1990,12,Top 10%,Adults,0.50190991,2.30E+13,0.64979647,0.576910437,1276844.328
1991,1,Top 10%,Adults,0.50518328,2.32E+13,0.650184374,0.588146067,1285941.96
1991,2,Top 10%,Adults,0.50638664,2.34E+13,0.650401738,0.599849328,1295418.239
1991,3,Top 10%,Adults,0.50701302,2.35E+13,0.650406742,0.606132477,1300505.784
1991,4,Top 10%,Adults,0.50804037,2.35E+13,0.650238751,0.602248495,1297360.875
1991,5,Top 10%,Adults,0.51030844,2.33E+13,0.650009659,0.590161892,1287574.199
1991,6,Top 10%,Adults,0.51138991,2.32E+13,0.649665252,0.582567067,1281424.573
1991,7,Top 10%,Adults,0.51247531,2.32E+13,0.649278673,0.57981754,1279198.246
1991,8,Top 10%,Adults,0.51375961,2.33E+13,0.649065186,0.582202374,1281129.277
1991,9,Top 10%,Adults,0.51545328,2.34E+13,0.6492462,0.589879116,1287345.232
1991,10,Top 10%,Adults,0.51615834,2.37E+13,0.650094213,0.606629722,1300908.409
1991,11,Top 10%,Adults,0.51692933,2.40E+13,0.650990947,0.622778816,1313984.535
1991,12,Top 10%,Adults,0.51774937,2.41E+13,0.651548565,0.63307033,1322317.704
1992,1,Top 10%,Adults,0.51787442,2.42E+13,0.652346826,0.634758493,1323684.631
1992,2,Top 10%,Adults,0.51881599,2.41E+13,0.652652058,0.625982725,1316578.781
1992,3,Top 10%,Adults,0.51991129,2.40E+13,0.652878695,0.615281563,1307913.915
1992,4,Top 10%,Adults,0.52136523,2.39E+13,0.653453306,0.60828414,1302248.012
1992,5,Top 10%,Adults,0.52195513,2.39E+13,0.654249766,0.60765053,1301734.971
1992,6,Top 10%,Adults,0.52264029,2.40E+13,0.655150924,0.609475933,1303213.022
1992,7,Top 10%,Adults,0.52397305,2.40E+13,0.656039227,0.611239015,1304640.612
1992,8,Top 10%,Adults,0.5244357,2.41E+13,0.657038202,0.61816093,1310245.375
1992,9,Top 10%,Adults,0.5252071,2.43E+13,0.658347687,0.628525328,1318637.558
1992,10,Top 10%,Adults,0.52712995,2.45E+13,0.660163115,0.641339737,1329013.547
1992,11,Top 10%,Adults,0.5281992,2.48E+13,0.662056549,0.658219212,1342681.072
1992,12,Top 10%,Adults,0.52911568,2.51E+13,0.663671233,0.673373564,1354951.743
1993,1,Top 10%,Adults,0.53037035,2.52E+13,0.663781224,0.679971859,1360294.465
1993,2,Top 10%,Adults,0.53104186,2.53E+13,0.663590095,0.683905494,1363479.58
1993,3,Top 10%,Adults,0.53192466,2.53E+13,0.663305959,0.684840055,1364236.305
1993,4,Top 10%,Adults,0.533041,2.53E+13,0.663203019,0.684185622,1363706.403
1993,5,Top 10%,Adults,0.53466803,2.53E+13,0.663276279,0.682359983,1362228.159
1993,6,Top 10%,Adults,0.53510362,2.54E+13,0.663408202,0.685611348,1364860.831
1993,7,Top 10%,Adults,0.53647423,2.55E+13,0.663695599,0.688865609,1367495.847
1993,8,Top 10%,Adults,0.53765255,2.56E+13,0.664117213,0.695102843,1372546.215
1993,9,Top 10%,Adults,0.53820795,2.57E+13,0.664665572,0.704746464,1380354.777
1993,10,Top 10%,Adults,0.53962809,2.59E+13,0.665440965,0.713504613,1387446.361
1993,11,Top 10%,Adults,0.54060149,2.61E+13,0.66612671,0.72185603,1394208.608
1993,12,Top 10%,Adults,0.54090381,2.62E+13,0.666536159,0.728015245,1399195.803
1994,1,Top 10%,Adults,0.5414862,2.62E+13,0.666345335,0.726070098,1397620.793
1994,2,Top 10%,Adults,0.54294658,2.61E+13,0.665991557,0.717849838,1390964.744
1994,3,Top 10%,Adults,0.54444909,2.60E+13,0.665671906,0.708918413,1383732.857
1994,4,Top 10%,Adults,0.54489118,2.59E+13,0.66550615,0.705300292,1380803.218
1994,5,Top 10%,Adults,0.54542083,2.59E+13,0.665465871,0.704240676,1379945.233
1994,6,Top 10%,Adults,0.54643494,2.60E+13,0.665508093,0.704995127,1380556.122
1994,7,Top 10%,Adults,0.54777622,2.61E+13,0.665496423,0.70854167,1383427.803
1994,8,Top 10%,Adults,0.54885387,2.62E+13,0.665555022,0.714066136,1387901.032
1994,9,Top 10%,Adults,0.54949909,2.63E+13,0.66577452,0.719357341,1392185.388
1994,10,Top 10%,Adults,0.55066299,2.63E+13,0.666362884,0.719987363,1392695.525
1994,11,Top 10%,Adults,0.55192834,2.63E+13,0.66700632,0.7195153,1392313.29
1994,12,Top 10%,Adults,0.55247653,2.64E+13,0.66735575,0.722719651,1394907.894
1995,1,Top 10%,Adults,0.55375725,2.65E+13,0.667406311,0.728571349,1399646.087
1995,2,Top 10%,Adults,0.5547303,2.67E+13,0.667287756,0.73804047,1407313.354
1995,3,Top 10%,Adults,0.55556589,2.69E+13,0.66720502,0.748946462,1416144.074
1995,4,Top 10%,Adults,0.55666786,2.71E+13,0.667363586,0.758903809,1424206.664
1995,5,Top 10%,Adults,0.55737674,2.73E+13,0.667700154,0.769954551,1433154.589
1995,6,Top 10%,Adults,0.55799055,2.75E+13,0.668143733,0.781845277,1442782.661
1995,7,Top 10%,Adults,0.55896962,2.77E+13,0.668652821,0.793789747,1452454.25
1995,8,Top 10%,Adults,0.56039101,2.79E+13,0.669242757,0.805343468,1461809.444
1995,9,Top 10%,Adults,0.56091321,2.81E+13,0.669911549,0.820270598,1473896.129
1995,10,Top 10%,Adults,0.56243849,2.84E+13,0.67073302,0.833507813,1484614.47
1995,11,Top 10%,Adults,0.56244266,2.86E+13,0.671452451,0.850240769,1498163.356
1995,12,Top 10%,Adults,0.56349128,2.89E+13,0.672029214,0.862962999,1508464.706
1996,1,Top 10%,Adults,0.56467164,2.90E+13,0.672283219,0.872687693,1516338.914
1996,2,Top 10%,Adults,0.56529087,2.92E+13,0.672385828,0.881974873,1523858.861
1996,3,Top 10%,Adults,0.56653178,2.94E+13,0.672498698,0.888830552,1529409.991
1996,4,Top 10%,Adults,0.56756568,2.95E+13,0.672832882,0.896419606,1535554.945
1996,5,Top 10%,Adults,0.56809682,2.97E+13,0.673202794,0.90398327,1541679.339
1996,6,Top 10%,Adults,0.56785661,2.98E+13,0.673397034,0.910824883,1547219.079
1996,7,Top 10%,Adults,0.56904483,2.98E+13,0.673428766,0.909703603,1546311.165
1996,8,Top 10%,Adults,0.56939793,2.99E+13,0.673309465,0.911185716,1547511.251
1996,9,Top 10%,Adults,0.57065451,2.99E+13,0.673335098,0.915101103,1550681.589
1996,10,Top 10%,Adults,0.57186466,3.02E+13,0.673641837,0.928757266,1561739.157
1996,11,Top 10%,Adults,0.57273436,3.05E+13,0.67399945,0.945096937,1574969.595
1996,12,Top 10%,Adults,0.57362366,3.07E+13,0.674083448,0.9542734,1582399.893
1997,1,Top 10%,Adults,0.57497644,3.06E+13,0.674020882,0.949017437,1578144.073
1997,2,Top 10%,Adults,0.57646787,3.05E+13,0.673903361,0.941462068,1572026.396
1997,3,Top 10%,Adults,0.57702398,3.06E+13,0.674067167,0.947141932,1576625.453
1997,4,Top 10%,Adults,0.57721013,3.11E+13,0.674984756,0.97550823,1599594.003
1997,5,Top 10%,Adults,0.57687747,3.18E+13,0.676353134,1.016923916,1633128.809
1997,6,Top 10%,Adults,0.57788152,3.25E+13,0.677590749,1.057831888,1666252.511
1997,7,Top 10%,Adults,0.57880276,3.31E+13,0.678613881,1.090975662,1693089.444
1997,8,Top 10%,Adults,0.57959998,3.34E+13,0.679330991,1.113180137,1711068.688
1997,9,Top 10%,Adults,0.58108145,3.37E+13,0.680064002,1.126201578,1721612.314
1997,10,Top 10%,Adults,0.58166647,3.38E+13,0.680725975,1.131790924,1726138.077
1997,11,Top 10%,Adults,0.58171761,3.39E+13,0.681259832,1.139608969,1732468.448
1997,12,Top 10%,Adults,0.58181816,3.43E+13,0.681800519,1.157457168,1746920.36
1998,1,Top 10%,Adults,0.58252841,3.49E+13,0.682367228,1.193756987,1776312.783
1998,2,Top 10%,Adults,0.58250868,3.57E+13,0.683263482,1.242623756,1815880.824
1998,3,Top 10%,Adults,0.58273238,3.65E+13,0.684119542,1.287964648,1852593.918
1998,4,Top 10%,Adults,0.58343327,3.70E+13,0.68495014,1.31730247,1876349.124
1998,5,Top 10%,Adults,0.58434761,3.71E+13,0.685493746,1.326485857,1883785.028
1998,6,Top 10%,Adults,0.58409631,3.70E+13,0.685167684,1.31481748,1874336.995
1998,7,Top 10%,Adults,0.58590662,3.63E+13,0.684358563,1.266551505,1835255.425
1998,8,Top 10%,Adults,0.58691424,3.57E+13,0.683710546,1.231938601,1807228.918
1998,9,Top 10%,Adults,0.58659464,3.55E+13,0.682514961,1.216600116,1794809.153
1998,10,Top 10%,Adults,0.58773315,3.62E+13,0.683294767,1.258587699,1828807.03
1998,11,Top 10%,Adults,0.58782697,3.74E+13,0.684978492,1.326453798,1883759.07
1998,12,Top 10%,Adults,0.5886867,3.83E+13,0.686215092,1.383333925,1929815.628
1999,1,Top 10%,Adults,0.59000921,3.85E+13,0.685636859,1.390079354,1935277.487
1999,2,Top 10%,Adults,0.58981848,3.84E+13,0.68463387,1.384119811,1930451.969
1999,3,Top 10%,Adults,0.59006697,3.84E+13,0.683788576,1.378792364,1926138.268
1999,4,Top 10%,Adults,0.59237623,3.87E+13,0.684082005,1.396030236,1940095.992
1999,5,Top 10%,Adults,0.59225118,3.92E+13,0.684588058,1.423993674,1962738.341
1999,6,Top 10%,Adults,0.59196544,3.95E+13,0.684820779,1.44192356,1977256.396
1999,7,Top 10%,Adults,0.59310007,3.92E+13,0.684069738,1.41959999,1959180.719
1999,8,Top 10%,Adults,0.59389859,3.88E+13,0.682965039,1.392122664,1936931.981
1999,9,Top 10%,Adults,0.59591901,3.87E+13,0.682642488,1.382004218,1928738.947
1999,10,Top 10%,Adults,0.59698468,3.95E+13,0.683742871,1.429731628,1967384.435
1999,11,Top 10%,Adults,0.5973739,4.07E+13,0.685471323,1.502754854,2026512.264
1999,12,Top 10%,Adults,0.5984081,4.20E+13,0.687252148,1.580819919,2089722.535
2000,1,Top 10%,Adults,0.59948587,4.28E+13,0.688053691,1.624177785,2124829.948
2000,2,Top 10%,Adults,0.60119247,4.32E+13,0.688356044,1.645620954,2142192.753
2000,3,Top 10%,Adults,0.60399103,4.31E+13,0.688118811,1.638764734,2136641.185
2000,4,Top 10%,Adults,0.6040864,4.30E+13,0.687201554,1.625569139,2125956.545
2000,5,Top 10%,Adults,0.60489082,4.26E+13,0.686161406,1.601464024,2106438.328
2000,6,Top 10%,Adults,0.60694146,4.22E+13,0.685293802,1.575068422,2085065.476
2000,7,Top 10%,Adults,0.60815054,4.23E+13,0.685143691,1.577858931,2087324.986
2000,8,Top 10%,Adults,0.60792863,4.26E+13,0.685159563,1.595869552,2101908.414
2000,9,Top 10%,Adults,0.61048198,4.26E+13,0.685228779,1.593409719,2099916.655
2000,10,Top 10%,Adults,0.61138117,4.24E+13,0.684530016,1.573839486,2084070.391
2000,11,Top 10%,Adults,0.61217481,4.19E+13,0.683568202,1.546205655,2061694.927
2000,12,Top 10%,Adults,0.61292416,4.12E+13,0.681262837,1.500146189,2024399.996
2001,1,Top 10%,Adults,0.61557007,4.03E+13,0.678393005,1.442870674,1978023.287
2001,2,Top 10%,Adults,0.61640644,4.00E+13,0.67601158,1.418282469,1958113.906
2001,3,Top 10%,Adults,0.61654645,4.00E+13,0.674426534,1.416097457,1956344.674
2001,4,Top 10%,Adults,0.61791641,4.05E+13,0.675070564,1.446538302,1980993.011
2001,5,Top 10%,Adults,0.62001294,4.10E+13,0.676255703,1.475721939,2004623.371
2001,6,Top 10%,Adults,0.62177277,4.12E+13,0.677133894,1.479992658,2008081.426
2001,7,Top 10%,Adults,0.6224007,4.05E+13,0.676588574,1.438083373,1974146.948
2001,8,Top 10%,Adults,0.6230517,3.97E+13,0.675878002,1.38665137,1932501.805
2001,9,Top 10%,Adults,0.62155491,3.93E+13,0.674655446,1.364884726,1914877.078
2001,10,Top 10%,Adults,0.62425321,3.95E+13,0.675095951,1.374175414,1922399.866
2001,11,Top 10%,Adults,0.62434524,4.04E+13,0.676399059,1.421689792,1960872.858
2001,12,Top 10%,Adults,0.62422019,4.12E+13,0.67746521,1.46883021,1999043.051
2002,1,Top 10%,Adults,0.62530392,4.16E+13,0.677820309,1.490914238,2016924.768
2002,2,Top 10%,Adults,0.62626678,4.17E+13,0.677795833,1.49583367,2020908.094
2002,3,Top 10%,Adults,0.62729251,4.16E+13,0.677639867,1.485644166,2012657.524
2002,4,Top 10%,Adults,0.62862223,4.13E+13,0.67792791,1.465207862,1996109.99
2002,5,Top 10%,Adults,0.62818217,4.10E+13,0.677591076,1.443135029,1978237.338
2002,6,Top 10%,Adults,0.62857032,4.04E+13,0.677131234,1.40891999,1950532.988
2002,7,Top 10%,Adults,0.63000667,3.96E+13,0.676132551,1.359894247,1910836.224
2002,8,Top 10%,Adults,0.63146216,3.88E+13,0.674699659,1.309288918,1869860.449
2002,9,Top 10%,Adults,0.63298476,3.84E+13,0.674504461,1.285293011,1850430.66
2002,10,Top 10%,Adults,0.63468492,3.86E+13,0.675918667,1.294064745,1857533.243
2002,11,Top 10%,Adults,0.6353063,3.91E+13,0.67774087,1.320779267,1879164.33
2002,12,Top 10%,Adults,0.63533819,3.95E+13,0.678644146,1.340376916,1895032.794
2003,1,Top 10%,Adults,0.63608712,3.94E+13,0.677644745,1.332766188,1888870.291
2003,2,Top 10%,Adults,0.63837475,3.91E+13,0.676204484,1.313730176,1873456.591
2003,3,Top 10%,Adults,0.64036644,3.91E+13,0.675468273,1.309556154,1870076.833
2003,4,Top 10%,Adults,0.64039832,3.97E+13,0.676623763,1.345548446,1899220.247
2003,5,Top 10%,Adults,0.64019758,4.06E+13,0.678602171,1.396474243,1940455.509
2003,6,Top 10%,Adults,0.64083731,4.14E+13,0.680390343,1.439854054,1975580.691
2003,7,Top 10%,Adults,0.64208847,4.17E+13,0.681021609,1.457333932,1989734.37
2003,8,Top 10%,Adults,0.6440317,4.18E+13,0.681070162,1.46086866,1992596.483
