Year,Month,Group,Unit,Inflation Deflator,Adult Population,Working Age Population,Household Population,Real Total Factor Income,Real Factor Income Share,Real Factor Income Per Unit Growth,Real Factor Income Per Unit
2013,4,Total,Adults,0.78775424,234263319,190019658.1,174953956.6,1.82E+13,1,0.701900441,77894.27887
2013,5,Total,Adults,0.78877068,234489316.1,190110714,175158085.3,1.83E+13,1,0.702193223,77907.6792
2013,6,Total,Adults,0.79067868,234697987.6,190187677.8,175349289.5,1.83E+13,1,0.701131741,77859.09623
2013,7,Total,Adults,0.79157096,234894319.1,190254608.2,175531287.2,1.83E+13,1,0.70017133,77815.13917
2013,8,Total,Adults,0.79299051,235078370.6,190311568.4,175704117.5,1.83E+13,1,0.704219172,78000.40486
2013,9,Total,Adults,0.79379791,235252139.9,190360189.2,175869268.2,1.84E+13,1,0.710702171,78297.12524
2013,10,Total,Adults,0.79593253,235432283.9,190413954.6,176039189.8,1.84E+13,1,0.707334565,78142.99328
2013,11,Total,Adults,0.79754907,235619662.3,190473552.4,176214528,1.84E+13,1,0.709424775,78238.66009
2013,12,Total,Adults,0.7990911,235818132.1,190542090.3,176398171.1,1.84E+13,1,0.707867702,78167.39443
2014,1,Total,Adults,0.80014038,236023792.7,190627034.5,176612871.1,1.85E+13,1,0.708490153,78195.88336
2014,2,Total,Adults,0.80038613,236247131,190726279.8,176840781.2,1.85E+13,1,0.713654285,78432.2405
2014,3,Total,Adults,0.80201191,236486132,190838182.2,177080406.5,1.86E+13,1,0.721919676,78810.53919
2014,4,Total,Adults,0.80383825,236722510.2,190947975.6,177318062.1,1.87E+13,1,0.730037036,79182.06261
2014,5,Total,Adults,0.8055287,236948586.4,191049471.3,177547991.9,1.88E+13,1,0.737123667,79506.41061
2014,6,Total,Adults,0.80677801,237151100,191131992.2,177760248.3,1.90E+13,1,0.746103728,79917.41904
2014,7,Total,Adults,0.80836898,237339673.2,191203314,177962028.3,1.90E+13,1,0.753083243,80236.86442
2014,8,Total,Adults,0.80875814,237511508.7,191261198.3,178151223.2,1.91E+13,1,0.760261463,80565.40439
2014,9,Total,Adults,0.80956674,237668632.5,191307292.8,178329340.6,1.92E+13,1,0.761524333,80623.20469
2014,10,Total,Adults,0.81008118,237837350.1,191362777.3,178516113.6,1.92E+13,1,0.762752797,80679.43026
2014,11,Total,Adults,0.8103835,238018480.4,191428298.7,178712166.2,1.92E+13,1,0.764982348,80781.47457
2014,12,Total,Adults,0.81026697,238206368.4,191499298.1,178913260.5,1.93E+13,1,0.7678529,80912.85687
2015,1,Total,Adults,0.80785143,238404581,191562937.3,179071713.1,1.93E+13,1,0.772296383,81116.23063
2015,2,Total,Adults,0.81003869,238618584,191639235.1,179242029.2,1.93E+13,1,0.770117698,81016.51439
2015,3,Total,Adults,0.81197792,238839951.8,191721409.1,179417881.4,1.93E+13,1,0.765545345,80807.24236
2015,4,Total,Adults,0.81251287,239062350.3,191804368.7,179594512,1.94E+13,1,0.770174994,81019.13678
2015,5,Total,Adults,0.81444001,239273153,191877987.3,179762435.1,1.94E+13,1,0.772653085,81132.5565
2015,6,Total,Adults,0.81607831,239466247.5,191937379.6,179917056.8,1.94E+13,1,0.769983557,81010.3749
2015,7,Total,Adults,0.81688315,239652741.7,191991465.6,180066721.2,1.94E+13,1,0.76870162,80951.70193
2015,8,Total,Adults,0.81713867,239826345.2,192035216.3,180206700.7,1.94E+13,1,0.767179413,80882.03203
2015,9,Total,Adults,0.81629086,239988164.9,192069533,180337825.6,1.94E+13,1,0.765980811,80827.17321
2015,10,Total,Adults,0.81664664,240155519.3,192108283.3,180473109.2,1.94E+13,1,0.764843109,80775.10172
2015,11,Total,Adults,0.8172152,240328519.4,192151549.5,180612635.5,1.94E+13,1,0.761511199,80622.60355
2015,12,Total,Adults,0.81621742,240510062.8,192201640.4,180758582.9,1.95E+13,1,0.768190491,80928.30805
2016,1,Total,Adults,0.81589895,240707589.5,192259283.4,180967750.4,1.95E+13,1,0.77309398,81152.73582
2016,2,Total,Adults,0.81509572,240910318,192321123.3,181180803.2,1.96E+13,1,0.773950265,81191.92713
2016,3,Total,Adults,0.81712419,241119369.7,192388048.2,181398589,1.95E+13,1,0.769493812,80987.95975
2016,4,Total,Adults,0.8204093,241332878.7,192458562.1,181619708.3,1.94E+13,1,0.760510935,80576.82245
2016,5,Total,Adults,0.82181937,241530407.8,192516369.6,181828779.1,1.94E+13,1,0.754617089,80307.06703
2016,6,Total,Adults,0.82318425,241710884.9,192560636.2,182024982.2,1.94E+13,1,0.755413664,80343.52549
2016,7,Total,Adults,0.82292932,241878886.4,192595026.7,182211752.2,1.95E+13,1,0.762067408,80648.06068
2016,8,Total,Adults,0.82390481,242027660.3,192614182.9,182383991.9,1.95E+13,1,0.762751719,80679.3809
2016,9,Total,Adults,0.82541704,242167465.5,192626288.4,182549420.6,1.96E+13,1,0.768381457,80937.0484
2016,10,Total,Adults,0.8276661,242315182.4,192644774,182720760.5,1.96E+13,1,0.770891682,81051.93885
2016,11,Total,Adults,0.82812226,242469831.4,192668851.4,182897278.6,1.97E+13,1,0.775426531,81259.49435
2016,12,Total,Adults,0.82948583,242637105.5,192703033.4,183083276.2,1.98E+13,1,0.779111055,81428.13132
2017,1,Total,Adults,0.83214098,242821789.1,192750396.2,182935311.7,1.97E+13,1,0.776839559,81324.16726
2017,2,Total,Adults,0.8332141,243007764,192798736.5,182788182.9,1.98E+13,1,0.779045338,81425.12353
2017,3,Total,Adults,0.83277893,243198802.8,192851044.1,182644718.5,1.98E+13,1,0.782851019,81599.30575
2017,4,Total,Adults,0.83486152,243391295.3,192904451.7,182502193.9,1.99E+13,1,0.783418807,81625.29282
2017,5,Total,Adults,0.83493674,243569094.1,192946166.2,182348515.4,1.99E+13,1,0.787591674,81816.28078
2017,6,Total,Adults,0.83610749,243733230.4,192977022.2,182184505.9,2.00E+13,1,0.79017291,81934.42137
2017,7,Total,Adults,0.83675468,243876900.7,192991652.4,182005136.2,2.00E+13,1,0.794817753,82147.01119
2017,8,Total,Adults,0.83912361,243994178.6,192985394.3,181806062.8,2.01E+13,1,0.795798145,82191.88275
2017,9,Total,Adults,0.8426069,244107252.7,192975821,181603885.8,2.01E+13,1,0.800049967,82386.48437
2017,10,Total,Adults,0.84413427,244238679.8,192980760.4,181415374.8,2.02E+13,1,0.804489404,82589.67295
2017,11,Total,Adults,0.84545559,244381799.7,192994930.6,181235526,2.03E+13,1,0.812203427,82942.73605
2017,12,Total,Adults,0.84623623,244537855.5,193019298.5,181065218.7,2.04E+13,1,0.818348758,83224.0017
2018,1,Total,Adults,0.84844232,244709132,193061187.4,181195659.7,2.04E+13,1,0.821916943,83387.31395
2018,2,Total,Adults,0.85049248,244881806,193104193.4,181327134.9,2.04E+13,1,0.823042925,83438.84905
2018,3,Total,Adults,0.85245806,245062081.7,193153204.7,181464238.5,2.04E+13,1,0.822449475,83411.68743
2018,4,Total,Adults,0.85568798,245242735.3,193202521.9,181601621.6,2.04E+13,1,0.818802661,83244.77638
2018,5,Total,Adults,0.85820073,245411189.6,193242240.7,181729970.7,2.04E+13,1,0.818603075,83235.64154
2018,6,Total,Adults,0.85939604,245565040.2,193270482.9,181847504.7,2.05E+13,1,0.823550394,83462.07537
2018,7,Total,Adults,0.85972244,245702964.5,193286224.3,181953243.4,2.06E+13,1,0.833416707,83913.64664
2018,8,Total,Adults,0.86016881,245815273.8,193281864.9,182040011.3,2.07E+13,1,0.841110165,84265.76852
2018,9,Total,Adults,0.86205208,245916423.6,193268794.2,182118512.5,2.07E+13,1,0.840129804,84220.89838
2018,10,Total,Adults,0.86378038,246037981.6,193271822.3,182212125.1,2.07E+13,1,0.841155444,84267.8409
2018,11,Total,Adults,0.86456406,246171589.9,193284363.8,182314660.2,2.08E+13,1,0.842884924,84346.99744
2018,12,Total,Adults,0.86533839,246317157,193306332.9,182426050.4,2.09E+13,1,0.849550782,84652.08708
2019,1,Total,Adults,0.86600012,246479975.2,193325179.4,182449663,2.08E+13,1,0.847730485,84568.77392
2019,2,Total,Adults,0.86770451,246650385,193349993.6,182478907,2.09E+13,1,0.848085933,84585.04241
2019,3,Total,Adults,0.87001377,246736356.9,193308664.2,182445723.6,2.09E+13,1,0.851298486,84732.07778
2019,4,Total,Adults,0.87222403,246830583.9,193273883.1,182418716.2,2.09E+13,1,0.850500948,84695.57523
2019,5,Total,Adults,0.8726424,246933018,193245601.7,182397839.6,2.09E+13,1,0.850806328,84709.55217
2019,6,Total,Adults,0.87336856,247047416,193226747.3,182385857.3,2.09E+13,1,0.851182807,84726.78323
2019,7,Total,Adults,0.87501526,247167054.1,193212048.1,182377794.1,2.09E+13,1,0.847907303,84576.86673
2019,8,Total,Adults,0.87554592,247298656,193206750.1,182378602.2,2.10E+13,1,0.854938645,84898.6842
2019,9,Total,Adults,0.87621605,247429516.1,193200916.5,182378902.6,2.10E+13,1,0.857793631,85029.35406
2019,10,Total,Adults,0.87785184,247550637.7,193187527.3,182372067.8,2.11E+13,1,0.862549244,85247.01369
2019,11,Total,Adults,0.87819874,247660561.2,193165456.6,182357034.4,2.12E+13,1,0.87126477,85645.91461
2019,12,Total,Adults,0.88036537,247759262.6,193134700.2,182333797.8,2.11E+13,1,0.863343468,85283.36452
2020,1,Total,Adults,0.88212633,247832552.9,193191831.8,182387734.5,2.13E+13,1,0.874524075,85795.08973
2020,2,Total,Adults,0.88330734,247893855.5,193239618.7,182432849,2.14E+13,1,0.881800108,86128.10645
2020,3,Total,Adults,0.88160145,247974611.2,193302569.8,182492279.7,2.07E+13,1,0.823220386,83446.97125
2020,4,Total,Adults,0.87725222,248009760.8,193329969.8,182518147.5,1.82E+13,1,0.60567408,73490.09469
2020,5,Total,Adults,0.87835175,248008277.3,193328813.4,182517055.7,1.88E+13,1,0.654905869,75743.38437
2020,6,Total,Adults,0.88151222,248038186.9,193352128.6,182539067.1,1.93E+13,1,0.704271304,78002.79089
2020,7,Total,Adults,0.88399363,248082285.5,193386504.6,182571520.7,1.97E+13,1,0.734483336,79385.56531
2020,8,Total,Adults,0.8869018,248128657.2,193422652.5,182605647.1,2.00E+13,1,0.765425395,80801.75239
2020,9,Total,Adults,0.88904607,248179503.4,193462288.4,182643066.5,2.04E+13,1,0.797479164,82268.82129
2020,10,Total,Adults,0.89018738,248227358.6,193499592.7,182678284.7,2.09E+13,1,0.837751631,84112.05177
2020,11,Total,Adults,0.89106023,248246046.1,193514160.1,182692037.4,2.10E+13,1,0.844901955,84439.31495
2020,12,Total,Adults,0.89552116,248225109.4,193497839.4,182676629.4,2.10E+13,1,0.850256639,84684.39347
2021,1,Total,Adults,0.899445,248206421.9,193483053.5,182662876.7,2.11E+13,1,0.856012002,84947.81067
2021,2,Total,Adults,0.90267211,248211662.1,193487138.3,182666733.1,2.10E+13,1,0.852291971,84777.54859
2021,3,Total,Adults,0.90797961,248213887.4,193488872.9,182668370.7,2.12E+13,1,0.86417721,85321.52407
2021,4,Total,Adults,0.91250104,248221376.7,193494711.1,182673882.4,2.12E+13,1,0.864339903,85328.97034
2021,5,Total,Adults,0.91712648,248255018.9,193520936,182698640.8,2.12E+13,1,0.864750308,85347.75417
2021,6,Total,Adults,0.92252529,248317828.9,193569897.9,182744864.7,2.12E+13,1,0.868436958,85516.48845
2021,7,Total,Adults,0.9273535,248392602.7,193628185.9,182799893.1,2.14E+13,1,0.878978817,85998.97877
2021,8,Total,Adults,0.93157625,248469625.7,193688227.1,182856576.8,2.14E+13,1,0.884884514,86269.27661
2021,9,Total,Adults,0.93499953,248550381.4,193751178.2,182916007.5,2.16E+13,1,0.896775327,86813.50724
2021,10,Total,Adults,0.94083309,248632620.7,193815285.6,182976530,2.18E+13,1,0.913543853,87580.98587
2021,11,Total,Adults,0.94705546,248696196.4,193864844.4,183023317.4,2.19E+13,1,0.921031438,87923.68515
2021,12,Total,Adults,0.95262498,248727589.4,193889316,183046420.5,2.19E+13,1,0.921634449,87951.28436
2022,1,Total,Adults,0.95807737,248760489.9,193914962.7,183070633.1,2.18E+13,1,0.918727892,87818.25416
2022,2,Total,Adults,0.96468633,248809852.5,193953442.1,183106960.6,2.19E+13,1,0.920878658,87916.69257
2022,3,Total,Adults,0.97530317,248856200.3,193989571.3,183141069.5,2.18E+13,1,0.914904986,87643.28355
2022,4,Total,Adults,0.97920936,248894341,194019302.9,183169138.4,2.18E+13,1,0.913645758,87585.64996
2022,5,Total,Adults,0.98628378,248942938,194057185.4,183204902.5,2.18E+13,1,0.915585562,87674.43285
2022,6,Total,Adults,0.99635851,249017711.8,194115473.4,183259930.9,2.18E+13,1,0.916000507,87693.42445
2022,7,Total,Adults,0.99462563,249099209.2,194179002.6,183319907.5,2.21E+13,1,0.939280458,88758.92453
2022,8,Total,Adults,0.99686623,249176232.2,194239043.9,183376591.2,2.22E+13,1,0.950209611,89259.14092
2022,9,Total,Adults,1,249256246.2,194301416.7,183435476,2.23E+13,1,0.956297902,89537.79588
1976,1,Top 0.01%,Adults,0.23993444,14243.17665,11955.79769,9463.453921,77153961238,0.011835319,0,5416906.854
1976,2,Top 0.01%,Adults,0.24025238,14268.4055,11976.97495,9480.216487,78039086563,0.011886347,0.009683749,5469362.821
1976,3,Top 0.01%,Adults,0.24077073,14295.89744,12000.05185,9498.482697,78511803606,0.011928551,0.013846399,5491911.505
1976,4,Top 0.01%,Adults,0.24162138,14323.61348,12023.31688,9516.897807,77094612979,0.011694061,-0.006380578,5382343.855
1976,5,Top 0.01%,Adults,0.24285275,14350.19431,12045.629,9534.558661,76546448367,0.011607807,-0.015272888,5334175.044
1976,6,Top 0.01%,Adults,0.24374177,14374.55908,12066.08094,9550.747119,75524774169,0.011440339,-0.030062981,5254058.488
1976,7,Top 0.01%,Adults,0.24457005,14397.78907,12085.58034,9566.181602,76117333314,0.011477429,-0.024030175,5286737.633
1976,8,Top 0.01%,Adults,0.24577188,14420.42277,12104.57921,9581.219896,76926199498,0.011565027,-0.015207083,5334531.5
1976,9,Top 0.01%,Adults,0.24727948,14442.05469,12122.73718,9595.592589,76342101884,0.011483723,-0.024148441,5286096.996
1976,10,Top 0.01%,Adults,0.24896811,14464.68394,12141.73233,9610.627936,75314460879,0.011366178,-0.038790498,5206782.337
1976,11,Top 0.01%,Adults,0.25026855,14488.2989,12161.55488,9626.318203,74892168772,0.011237811,-0.045737973,5169148.515
1976,12,Top 0.01%,Adults,0.25161788,14512.22498,12181.63858,9642.215184,74605398000,0.01115107,-0.050959205,5140865.586
1977,1,Top 0.01%,Adults,0.2528069,14537.24824,12202.26364,9668.12391,74514396588,0.011129181,-0.053748426,5125756.634
1977,2,Top 0.01%,Adults,0.25453672,14564.2641,12224.56108,9695.36206,75848694320,0.011279463,-0.038590972,5207863.151
1977,3,Top 0.01%,Adults,0.25560036,14593.51543,12248.73459,9724.095231,77942843436,0.011480045,-0.014027151,5340923.086
1977,4,Top 0.01%,Adults,0.25689629,14622.52241,12272.70269,9752.673704,79627003125,0.011628169,0.005279224,5445503.921
1977,5,Top 0.01%,Adults,0.25789505,14649.87129,12295.27885,9780.153156,80998670521,0.01172318,0.020687307,5528968.066
1977,6,Top 0.01%,Adults,0.25891182,14675.58119,12316.47926,9806.54321,82161213171,0.011807111,0.033523048,5598498.083
1977,7,Top 0.01%,Adults,0.25971621,14699.28754,12335.99809,9831.596906,83034251634,0.011834439,0.04282065,5648862.327
1977,8,Top 0.01%,Adults,0.26092711,14720.23551,12353.20203,9854.805138,83191580136,0.011831982,0.043309705,5651511.489
1977,9,Top 0.01%,Adults,0.26246536,14740.50003,12369.83254,9877.553146,83217009101,0.011801144,0.042193881,5645467.177
1977,10,Top 0.01%,Adults,0.26480284,14763.66767,12388.89931,9902.245241,82192533293,0.011636972,0.027748231,5567216.437
1977,11,Top 0.01%,Adults,0.26692984,14788.20671,12409.11685,9927.858539,81073375443,0.011488445,0.012071918,5482299.311
1977,12,Top 0.01%,Adults,0.2682966,14812.97232,12429.5244,9953.626298,80292020281,0.011373286,0.000642182,5420385.494
1978,1,Top 0.01%,Adults,0.2694234,14838.99353,12449.60375,9976.441084,78638736798,0.011164571,-0.021680488,5299465.672
1978,2,Top 0.01%,Adults,0.27034563,14866.4053,12470.84911,10000.19276,79092997686,0.011148602,-0.01784349,5320250.329
1978,3,Top 0.01%,Adults,0.27190629,14896.49524,12494.33994,10025.74938,80705787725,0.011252687,0.000159377,5417770.183
1978,4,Top 0.01%,Adults,0.27391231,14926.42169,12517.69223,10051.20029,83793667025,0.011508567,0.036344441,5613781.305
1978,5,Top 0.01%,Adults,0.27579084,14953.73408,12538.8512,10074.89424,85322956743,0.011665814,0.053331024,5705796.044
1978,6,Top 0.01%,Adults,0.27749243,14979.30021,12558.54535,10097.41342,85706793782,0.011648193,0.056263703,5721682.094
1978,7,Top 0.01%,Adults,0.27889469,15003.99367,12577.50758,10119.34515,84672652328,0.01152299,0.041801369,5643340.978
1978,8,Top 0.01%,Adults,0.28030387,15028.04545,12595.93181,10140.84438,85135867919,0.011550166,0.045824232,5665132.449
1978,9,Top 0.01%,Adults,0.28202358,15050.06976,12612.65691,10160.97484,85161779626,0.011528594,0.044611608,5658563.78
1978,10,Top 0.01%,Adults,0.28451329,15072.66277,12629.85899,10181.48808,86068624264,0.011587001,0.054152665,5710246.796
1978,11,Top 0.01%,Adults,0.28627959,15096.64975,12648.22929,10202.94247,85720376121,0.011522685,0.048219225,5678105.906
1978,12,Top 0.01%,Adults,0.28765333,15121.49084,12667.31506,10224.9744,85904257622,0.011492532,0.04874212,5680938.377
1979,1,Top 0.01%,Adults,0.28974932,15147.13331,12685.85778,10246.08166,87035655547,0.011647345,0.060755737,5746015.022
1979,2,Top 0.01%,Adults,0.29114646,15173.8774,12705.32266,10267.93466,88363625440,0.011780479,0.075042386,5823404.467
1979,3,Top 0.01%,Adults,0.29318735,15202.46971,12726.33407,10291.03963,89503262360,0.011902691,0.086859363,5887415.931
1979,4,Top 0.01%,Adults,0.29592475,15230.5159,12746.88705,10313.77653,90538151154,0.01213756,0.097401728,5944522.94
1979,5,Top 0.01%,Adults,0.29869658,15256.96354,12766.1013,10335.432,91954283276,0.0123497,0.112634411,6027036.967
1979,6,Top 0.01%,Adults,0.30088675,15282.82181,12784.82198,10356.68876,93641842802,0.012557229,0.131136547,6127261.312
1979,7,Top 0.01%,Adults,0.30293572,15307.7129,12802.73345,10377.29026,94651881783,0.012685761,0.141478081,6183280.44
1979,8,Top 0.01%,Adults,0.30492631,15332.16147,12820.27495,10397.59158,96277996458,0.012886407,0.159237154,6279479.683
1979,9,Top 0.01%,Adults,0.30720395,15354.86591,12836.35862,10416.70939,97646862514,0.01306918,0.173980538,6359343.225
1979,10,Top 0.01%,Adults,0.30920687,15378.05062,12852.84458,10436.15199,98827552091,0.013246939,0.186384282,6426533.149
1979,11,Top 0.01%,Adults,0.31061479,15401.31168,12869.39503,10455.64553,1.01E+11,0.013439371,0.205332521,6529173.996
1979,12,Top 0.01%,Adults,0.31223497,15428.33718,12889.09102,10477.69472,1.02E+11,0.013557371,0.217385961,6594466.356
1980,1,Top 0.01%,Adults,0.31425482,15456.44089,12912.87684,10501.68331,99238509216,0.013233966,0.185275661,6420527.852
1980,2,Top 0.01%,Adults,0.31688938,15482.4747,12934.93341,10524.26574,97241095273,0.013034623,0.159466206,6280720.438
1980,3,Top 0.01%,Adults,0.32049364,15510.71509,12958.83349,10548.34835,94739278193,0.012792456,0.127578752,6107989.069
1980,4,Top 0.01%,Adults,0.32239327,15539.63951,12983.30513,10572.89731,92677907248,0.012627389,0.100991361,5963967.647
1980,5,Top 0.01%,Adults,0.32496461,15566.51974,13006.06891,10596.05618,90986123253,0.012492847,0.079026887,5844988.141
1980,6,Top 0.01%,Adults,0.32691851,15589.57315,13025.63525,10616.60903,90305264203,0.012384528,0.069368718,5792670.738
1980,7,Top 0.01%,Adults,0.32919213,15610.35166,13043.30065,10635.60967,90998218815,0.012460806,0.076140156,5829350.984
1980,8,Top 0.01%,Adults,0.33184797,15629.17011,13059.32803,10653.27058,92330926194,0.012566012,0.09058597,5907602.614
1980,9,Top 0.01%,Adults,0.33501145,15647.78806,13075.18757,10670.78989,93168176294,0.01261815,0.099165963,5954079.64
1980,10,Top 0.01%,Adults,0.33797932,15669.27827,13093.44689,10690.2638,95389691440,0.012772652,0.123831195,6087688.903
1980,11,Top 0.01%,Adults,0.34089059,15691.91553,13112.66453,10710.51744,95240429202,0.012678939,0.120453957,6069394.717
1980,12,Top 0.01%,Adults,0.34313428,15715.00482,13132.25976,10731.07728,96615832229,0.01279481,0.134964853,6147998.891
1981,1,Top 0.01%,Adults,0.34633556,15740.15589,13153.6639,10751.99994,97425642350,0.012852363,0.142649097,6189623.727
1981,2,Top 0.01%,Adults,0.34993035,15767.2795,13176.71659,10774.27137,97653215958,0.012925319,0.143347947,6193409.33
1981,3,Top 0.01%,Adults,0.35264787,15795.38505,13200.59011,10797.21582,97989319366,0.012958976,0.145241708,6203667.655
1981,4,Top 0.01%,Adults,0.3546668,15823.72895,13224.66304,10820.32551,96718796332,0.012842176,0.12836779,6112263.213
1981,5,Top 0.01%,Adults,0.35665506,15849.11431,13246.26357,10841.41381,96902013034,0.012858394,0.128694564,6114033.321
1981,6,Top 0.01%,Adults,0.3583867,15870.5071,13264.5272,10859.77103,98258308597,0.012964804,0.142949686,6191251.986
1981,7,Top 0.01%,Adults,0.36078265,15890.9088,13281.96236,10877.44894,1.03E+11,0.013495275,0.198864324,6494136.372
1981,8,Top 0.01%,Adults,0.3632873,15910.59461,13298.79901,10894.63528,1.02E+11,0.013325445,0.187962169,6435080.413
1981,9,Top 0.01%,Adults,0.36575666,15929.58197,13315.05167,10911.3415,1.02E+11,0.013310466,0.181175067,6398315.317
1981,10,Top 0.01%,Adults,0.36770055,15949.58275,13332.15124,10928.7401,98807131365,0.012983285,0.143635418,6194966.534
1981,11,Top 0.01%,Adults,0.36986646,15969.88683,13349.50417,10946.34505,97936916473,0.012924506,0.132121974,6132599.28
1981,12,Top 0.01%,Adults,0.37109399,15990.74704,13367.32186,10964.32993,96093196998,0.012752868,0.109360049,6009300.052
1982,1,Top 0.01%,Adults,0.37328014,16013.38477,13383.32872,10981.9884,95520291645,0.012763746,0.101187145,5965028.195
1982,2,Top 0.01%,Adults,0.37461373,16037.3385,13400.43505,11000.54968,96573375390,0.012896531,0.111664526,6021783.19
1982,3,Top 0.01%,Adults,0.37603071,16062.03719,13418.16307,11019.62252,98075023228,0.013124596,0.127214132,6106013.956
1982,4,Top 0.01%,Adults,0.37691107,16087.4889,13436.51912,11039.21275,1.02E+11,0.013529876,0.166917415,6321082.944
1982,5,Top 0.01%,Adults,0.37946022,16111.17635,13453.40078,11057.59296,1.05E+11,0.01392126,0.200115801,6500915.507
1982,6,Top 0.01%,Adults,0.38216335,16131.89644,13467.80459,11073.93658,1.07E+11,0.014235484,0.220019297,6608730.891
1982,7,Top 0.01%,Adults,0.38399237,16151.6931,13481.43816,11089.64579,1.08E+11,0.014521091,0.239269402,6713006.919
1982,8,Top 0.01%,Adults,0.38489172,16170.68817,13494.40368,11104.8039,1.11E+11,0.014815235,0.262659276,6839707.684
1982,9,Top 0.01%,Adults,0.38580087,16188.27406,13506.19462,11118.99326,1.14E+11,0.015278925,0.295591645,7018099.259
1982,10,Top 0.01%,Adults,0.38795501,16206.99709,13518.93574,11133.96262,1.16E+11,0.015616335,0.316901396,7133532.197
1982,11,Top 0.01%,Adults,0.3890771,16225.89709,13531.82568,11149.05269,1.18E+11,0.015992643,0.346435202,7293514.075
1982,12,Top 0.01%,Adults,0.3896023,16246.44196,13546.08825,11165.27233,1.22E+11,0.016444698,0.390699286,7533288.492
1983,1,Top 0.01%,Adults,0.39133582,16270.11777,13564.99533,11186.05221,1.24E+11,0.016640977,0.412107729,7649256.033
1983,2,Top 0.01%,Adults,0.39187375,16293.6296,13583.76539,11206.7209,1.29E+11,0.017194946,0.460295293,7910283.579
1983,3,Top 0.01%,Adults,0.39222351,16317.96554,13603.22219,11227.95812,1.33E+11,0.017619127,0.505763572,8156581.011
1983,4,Top 0.01%,Adults,0.39381775,16343.08895,13623.33506,11249.73934,1.38E+11,0.018155268,0.559218112,8446139.275
1983,5,Top 0.01%,Adults,0.39464408,16366.47495,13641.99929,11270.32649,1.43E+11,0.018630523,0.609521131,8718626.046
1983,6,Top 0.01%,Adults,0.39572331,16386.73034,13658.05396,11288.75838,1.46E+11,0.018990129,0.647433517,8923993.912
1983,7,Top 0.01%,Adults,0.39745417,16405.56379,13672.92359,11306.20999,1.48E+11,0.019080545,0.665283951,9020688.049
1983,8,Top 0.01%,Adults,0.39893794,16423.44758,13687.00199,11323.00579,1.49E+11,0.019236809,0.677386298,9086245.334
1983,9,Top 0.01%,Adults,0.40037268,16441.09713,13700.88549,11339.63843,1.54E+11,0.01965418,0.727072899,9355393.022
1983,10,Top 0.01%,Adults,0.40138489,16459.9415,13715.76493,11357.09377,1.57E+11,0.019822976,0.760859623,9538412.558
1983,11,Top 0.01%,Adults,0.4021126,16478.9728,13730.80031,11374.67706,1.60E+11,0.020077321,0.795025,9723483.226
1983,12,Top 0.01%,Adults,0.40234601,16498.0335,13745.86038,11392.2797,1.65E+11,0.020468015,0.849288601,10017424.1
1984,1,Top 0.01%,Adults,0.40394723,16518.72896,13762.86461,11407.2011,1.70E+11,0.020778477,0.895833769,10269554.94
1984,2,Top 0.01%,Adults,0.4064835,16541.1994,13781.34767,11423.34827,1.73E+11,0.021033688,0.929975611,10454498.11
1984,3,Top 0.01%,Adults,0.40761894,16564.54788,13800.56223,11440.10194,1.74E+11,0.02096703,0.935571678,10484811.49
1984,4,Top 0.01%,Adults,0.40893438,16588.31102,13820.1222,11457.14217,1.74E+11,0.020811267,0.932352671,10467374.43
1984,5,Top 0.01%,Adults,0.40936419,16610.30045,13838.2044,11472.95748,1.73E+11,0.020734715,0.926045097,10433206.89
1984,6,Top 0.01%,Adults,0.41016027,16628.73889,13853.32827,11486.31998,1.73E+11,0.020533473,0.91751926,10387023.22
1984,7,Top 0.01%,Adults,0.41184503,16645.23084,13866.83062,11498.33766,1.72E+11,0.020452072,0.907818386,10334474.49
1984,8,Top 0.01%,Adults,0.41335428,16660.3645,13879.20158,11509.41666,1.73E+11,0.020500826,0.918803046,10393977.37
1984,9,Top 0.01%,Adults,0.41418207,16674.17883,13890.47362,11519.58371,1.75E+11,0.02060933,0.942074833,10520038.47
1984,10,Top 0.01%,Adults,0.41545224,16689.61042,13903.09312,11530.86759,1.75E+11,0.020671594,0.939422336,10505670.15
1984,11,Top 0.01%,Adults,0.41609362,16707.15471,13917.47271,11543.61078,1.77E+11,0.020699824,0.952341709,10575653.19
1984,12,Top 0.01%,Adults,0.417101,16725.97378,13932.91432,11557.23456,1.78E+11,0.020744061,0.963517934,10636193.76
1985,1,Top 0.01%,Adults,0.41879204,16745.76781,13949.46301,11575.23732,1.78E+11,0.020808794,0.967772555,10659240.64
1985,2,Top 0.01%,Adults,0.42040667,16766.3456,13966.66457,11593.78117,1.80E+11,0.020975674,0.979139212,10720812.76
1985,3,Top 0.01%,Adults,0.4217943,16787.92733,13984.70242,11613.01902,1.80E+11,0.020951782,0.979963649,10725278.66
1985,4,Top 0.01%,Adults,0.42222759,16809.50778,14002.73921,11632.25603,1.82E+11,0.021206233,1.002803711,10849001.15
1985,5,Top 0.01%,Adults,0.42300424,16829.69834,14019.61819,11650.53092,1.83E+11,0.021192885,1.009558262,10885589.92
1985,6,Top 0.01%,Adults,0.42388311,16847.62522,14034.61143,11667.23751,1.86E+11,0.0213732,1.035754175,11027490.74
1985,7,Top 0.01%,Adults,0.42461568,16863.89714,14048.22601,11682.79577,1.88E+11,0.021515543,1.054266154,11127768.41
