year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed,variance_real_wealth
2011,11,01/11/2011,Nov-11,Top 1%,adult,0.75399572,2.43E+13,0.35064393,2.698613752,10531589.77,2.698613752,3.698613752,2.698613752,2.66E+11
2011,11,01/11/2011,Nov-11,Top 10%-1%,adult,0.75399572,2.67E+13,0.385122444,1.14101836,1285239.097,1.14101836,2.14101836,1.14101836,3966066724
2011,11,01/11/2011,Nov-11,Middle 40%,adult,0.75399572,1.96E+13,0.282947655,0.9969888,212458.3069,0.9969888,1.9969888,0.9969888,108377615.7
2011,11,01/11/2011,Nov-11,Bottom 50%,adult,0.75399572,-1.30E+12,-0.018714031,-5.459789196,-11241.51749,-5.459789196,-4.459789196,-5.459789196,303418.4891
2011,12,01/12/2011,Dec-11,Top 1%,adult,0.75404859,2.47E+13,0.35168306,2.759794423,10705798.21,2.759794423,3.759794423,2.759794423,2.75E+11
2011,12,01/12/2011,Dec-11,Top 10%-1%,adult,0.75404859,2.70E+13,0.384222686,1.1649335,1299595.196,1.1649335,2.1649335,1.1649335,4055163365
2011,12,01/12/2011,Dec-11,Middle 40%,adult,0.75404859,1.98E+13,0.28221914,1.018812519,214780.1178,1.018812519,2.018812519,1.018812519,110759328.1
2011,12,01/12/2011,Dec-11,Bottom 50%,adult,0.75404859,-1.27E+12,-0.018124902,-5.377868035,-11035.02384,-5.377868035,-4.377868035,-5.377868035,292373.9745
2012,1,01/01/2012,Jan-12,Top 1%,adult,0.75654048,2.52E+13,0.35313369,2.829381808,10903944.28,2.829381808,3.829381808,2.829381808,2.85E+11
2012,1,01/01/2012,Jan-12,Top 10%-1%,adult,0.75654048,2.73E+13,0.38291933,1.188495788,1313739.481,1.188495788,2.188495788,1.188495788,4143913329
2012,1,01/01/2012,Jan-12,Middle 40%,adult,0.75654048,2.01E+13,0.281141835,1.039914041,217025.0947,1.039914041,2.039914041,1.039914041,113086840
2012,1,01/01/2012,Jan-12,Bottom 50%,adult,0.75654048,-1.23E+12,-0.017194872,-5.212721927,-10618.75016,-5.212721927,-4.212721927,-5.212721927,270731.6097
2012,2,01/02/2012,Feb-12,Top 1%,adult,0.75831318,2.56E+13,0.354905551,2.890495533,11077962.1,2.890495533,3.890495533,2.890495533,2.95E+11
2012,2,01/02/2012,Feb-12,Top 10%-1%,adult,0.75831318,2.76E+13,0.381685593,1.205194013,1323763.314,1.205194013,2.205194013,1.205194013,4207390700
2012,2,01/02/2012,Feb-12,Middle 40%,adult,0.75831318,2.02E+13,0.279904932,1.053050136,218422.635,1.053050136,2.053050136,1.053050136,114547982.4
2012,2,01/02/2012,Feb-12,Bottom 50%,adult,0.75831318,-1.19E+12,-0.01649609,-5.085521299,-10298.12333,-5.085521299,-4.085521299,-5.085521299,254629.2771
2012,3,01/03/2012,Mar-12,Top 1%,adult,0.76001567,2.59E+13,0.35646657,2.923302255,11171377.35,2.923302255,3.923302255,2.923302255,3.00E+11
2012,3,01/03/2012,Mar-12,Top 10%-1%,adult,0.76001567,2.76E+13,0.380880448,1.209380659,1326276.531,1.209380659,2.209380659,1.209380659,4223381655
2012,3,01/03/2012,Mar-12,Middle 40%,adult,0.76001567,2.02E+13,0.278788788,1.053076538,218425.4439,1.053076538,2.053076538,1.053076538,114550928.6
2012,3,01/03/2012,Mar-12,Bottom 50%,adult,0.76001567,-1.17E+12,-0.016135812,-5.012343658,-10113.66893,-5.012343658,-4.012343658,-5.012343658,245589.4044
2012,4,01/04/2012,Apr-12,Top 1%,adult,0.76144326,2.59E+13,0.357541444,2.919197184,11159688.4,2.919197184,3.919197184,2.919197184,2.99E+11
2012,4,01/04/2012,Apr-12,Top 10%-1%,adult,0.76144326,2.75E+13,0.380548355,1.198515242,1319754.093,1.198515242,2.198515242,1.198515242,4181943827
2012,4,01/04/2012,Apr-12,Middle 40%,adult,0.76144326,2.01E+13,0.278014211,1.039081551,216936.5266,1.039081551,2.039081551,1.039081551,112994557.2
2012,4,01/04/2012,Apr-12,Bottom 50%,adult,0.76144326,-1.17E+12,-0.016103994,-4.988216025,-10052.85188,-4.988216025,-3.988216025,-4.988216025,242644.6541
2012,5,01/05/2012,May-12,Top 1%,adult,0.7611444,2.59E+13,0.358245424,2.915597584,11149438.74,2.915597584,3.915597584,2.915597584,2.98E+11
2012,5,01/05/2012,May-12,Top 10%-1%,adult,0.7611444,2.75E+13,0.380370033,1.191152486,1315334.279,1.191152486,2.191152486,1.191152486,4153980342
2012,5,01/05/2012,May-12,Middle 40%,adult,0.7611444,2.00E+13,0.277479901,1.029297898,215895.6503,1.029297898,2.029297898,1.029297898,111912847.2
2012,5,01/05/2012,May-12,Bottom 50%,adult,0.7611444,-1.16E+12,-0.016095359,-4.974590613,-10018.50714,-4.974590613,-3.974590613,-4.974590613,240989.5353
2012,6,01/06/2012,Jun-12,Top 1%,adult,0.76144391,2.59E+13,0.358824017,2.91363335,11143845.7,2.91363335,3.91363335,2.91363335,2.98E+11
2012,6,01/06/2012,Jun-12,Top 10%-1%,adult,0.76144391,2.74E+13,0.380131443,1.185150402,1311731.268,1.185150402,2.185150402,1.185150402,4131254045
2012,6,01/06/2012,Jun-12,Middle 40%,adult,0.76144391,2.00E+13,0.277056235,1.021917527,215110.4575,1.021917527,2.021917527,1.021917527,111100293.9
2012,6,01/06/2012,Jun-12,Bottom 50%,adult,0.76144391,-1.16E+12,-0.016011698,-4.945575547,-9945.370641,-4.945575547,-3.945575547,-4.945575547,237483.8637
2012,7,01/07/2012,Jul-12,Top 1%,adult,0.76252639,2.61E+13,0.360015844,2.948513973,11243166.26,2.948513973,3.948513973,2.948513973,3.04E+11
2012,7,01/07/2012,Jul-12,Top 10%-1%,adult,0.76252639,2.75E+13,0.379353188,1.192828721,1316340.512,1.192828721,2.192828721,1.192828721,4160338375
2012,7,01/07/2012,Jul-12,Middle 40%,adult,0.76252639,2.01E+13,0.27624042,1.027197989,215672.2423,1.027197989,2.027197989,1.027197989,111681353.2
2012,7,01/07/2012,Jul-12,Bottom 50%,adult,0.76252639,-1.13E+12,-0.015609466,-4.86789296,-9749.5609,-4.86789296,-3.86789296,-4.86789296,228224.5045
2012,8,01/08/2012,Aug-12,Top 1%,adult,0.76550227,2.65E+13,0.361179374,2.996741883,11380492.46,2.996741883,3.996741883,2.996741883,3.11E+11
2012,8,01/08/2012,Aug-12,Top 10%-1%,adult,0.76550227,2.77E+13,0.378422066,1.20703145,1324866.316,1.20703145,2.20703145,1.20703145,4214405080
2012,8,01/08/2012,Aug-12,Middle 40%,adult,0.76550227,2.02E+13,0.275416148,1.039245141,216953.9308,1.039245141,2.039245141,1.039245141,113012688.4
2012,8,01/08/2012,Aug-12,Bottom 50%,adult,0.76550227,-1.10E+12,-0.01501759,-4.75454867,-9463.860891,-4.75454867,-3.75454867,-4.75454867,215044.7558
2012,9,01/09/2012,Sep-12,Top 1%,adult,0.76784551,2.68E+13,0.362392527,3.044300612,11515913.21,3.044300612,4.044300612,3.044300612,3.18E+11
2012,9,01/09/2012,Sep-12,Top 10%-1%,adult,0.76784551,2.79E+13,0.377595834,1.220957751,1333226.181,1.220957751,2.220957751,1.220957751,4267758414
2012,9,01/09/2012,Sep-12,Middle 40%,adult,0.76784551,2.03E+13,0.274537515,1.050042046,218102.6064,1.050042046,2.050042046,1.050042046,114212561.3
2012,9,01/09/2012,Sep-12,Bottom 50%,adult,0.76784551,-1.07E+12,-0.014525883,-4.66252903,-9231.91262,-4.66252903,-3.66252903,-4.66252903,204632.9337
2012,10,01/10/2012,Oct-12,Top 1%,adult,0.76974249,2.70E+13,0.363343816,3.066251996,11578418.51,3.066251996,4.066251996,3.066251996,3.22E+11
2012,10,01/10/2012,Oct-12,Top 10%-1%,adult,0.76974249,2.80E+13,0.377225878,1.224984053,1335643.144,1.224984053,2.224984053,1.224984053,4283246203
2012,10,01/10/2012,Oct-12,Middle 40%,adult,0.76974249,2.03E+13,0.273754045,1.049905955,218088.1277,1.049905955,2.049905955,1.049905955,114197397.9
2012,10,01/10/2012,Oct-12,Bottom 50%,adult,0.76974249,-1.06E+12,-0.014323752,-4.621659756,-9128.895943,-4.621659756,-3.621659756,-4.621659756,200091.5155
2012,11,01/11/2012,Nov-12,Top 1%,adult,0.76898825,2.72E+13,0.364082305,3.089416228,11644377.32,3.089416228,4.089416228,3.089416228,3.26E+11
2012,11,01/11/2012,Nov-12,Top 10%-1%,adult,0.76898825,2.81E+13,0.376863508,1.230975176,1339239.576,1.230975176,2.230975176,1.230975176,4306343901
2012,11,01/11/2012,Nov-12,Middle 40%,adult,0.76898825,2.04E+13,0.273191315,1.053172829,218435.6882,1.053172829,2.053172829,1.053172829,114561673.9
2012,11,01/11/2012,Nov-12,Bottom 50%,adult,0.76898825,-1.05E+12,-0.01413712,-4.587542251,-9042.898037,-4.587542251,-3.587542251,-4.587542251,196339.3858
2012,12,01/12/2012,Dec-12,Top 1%,adult,0.76877964,2.74E+13,0.365000272,3.122798516,11739431.47,3.122798516,4.122798516,3.122798516,3.31E+11
2012,12,01/12/2012,Dec-12,Top 10%-1%,adult,0.76877964,2.82E+13,0.376245107,1.239848746,1344566.32,1.239848746,2.239848746,1.239848746,4340668474
2012,12,01/12/2012,Dec-12,Middle 40%,adult,0.76877964,2.05E+13,0.272533752,1.059757504,219136.2274,1.059757504,2.059757504,1.059757504,115297667.5
2012,12,01/12/2012,Dec-12,Bottom 50%,adult,0.76877964,-1.03E+12,-0.013779139,-4.516376389,-8863.514608,-4.516376389,-3.516376389,-4.516376389,188627.1008
2013,1,01/01/2013,Jan-13,Top 1%,adult,0.77032381,2.77E+13,0.364452632,3.165466382,11860925.76,3.165466382,4.165466382,3.165466382,3.38E+11
2013,1,01/01/2013,Jan-13,Top 10%-1%,adult,0.77032381,2.85E+13,0.375425457,1.261492588,1357558.975,1.261492588,2.261492588,1.261492588,4424962254
2013,1,01/01/2013,Jan-13,Middle 40%,adult,0.77032381,2.08E+13,0.27305393,1.088179604,222160.0357,1.088179604,2.088179604,1.088179604,118501550.6
2013,1,01/01/2013,Jan-13,Bottom 50%,adult,0.77032381,-9.83E+11,-0.01293202,-4.339360038,-8417.320333,-4.339360038,-3.339360038,-4.339360038,170113.9271
2013,2,01/02/2013,Feb-13,Top 1%,adult,0.77344614,2.80E+13,0.363411664,3.20101224,11962140.55,3.20101224,4.20101224,3.20101224,3.44E+11
2013,2,01/02/2013,Feb-13,Top 10%-1%,adult,0.77344614,2.88E+13,0.37457619,1.282149865,1369959.401,1.282149865,2.282149865,1.282149865,4506169815
2013,2,01/02/2013,Feb-13,Middle 40%,adult,0.77344614,2.11E+13,0.27394086,1.118891774,225427.483,1.118891774,2.118891774,1.118891774,122012937.7
2013,2,01/02/2013,Feb-13,Bottom 50%,adult,0.77344614,-9.18E+11,-0.011928721,-4.115468145,-7852.96975,-4.115468145,-3.115468145,-4.115468145,148067.5905
2013,3,01/03/2013,Mar-13,Top 1%,adult,0.77297151,2.83E+13,0.363167834,3.249433379,12100016.95,3.249433379,4.249433379,3.249433379,3.52E+11
2013,3,01/03/2013,Mar-13,Top 10%-1%,adult,0.77297151,2.91E+13,0.373579409,1.303856836,1382989.952,1.303856836,2.303856836,1.303856836,4592299556
2013,3,01/03/2013,Mar-13,Middle 40%,adult,0.77297151,2.14E+13,0.274429501,1.148578974,228585.8844,1.148578974,2.148578974,1.148578974,125455867.2
2013,3,01/03/2013,Mar-13,Bottom 50%,adult,0.77297151,-8.71E+11,-0.011176732,-3.954696165,-7447.721667,-3.954696165,-2.954696165,-3.954696165,133180.0078
2013,4,01/04/2013,Apr-13,Top 1%,adult,0.77314925,2.84E+13,0.36207947,3.253610232,12111910.3,3.253610232,4.253610232,3.253610232,3.52E+11
2013,4,01/04/2013,Apr-13,Top 10%-1%,adult,0.77314925,2.92E+13,0.373259288,1.311071183,1387320.676,1.311071183,2.311071183,1.311071183,4621105440
2013,4,01/04/2013,Apr-13,Middle 40%,adult,0.77314925,2.16E+13,0.275428508,1.165008253,230333.7844,1.165008253,2.165008253,1.165008253,127381819
2013,4,01/04/2013,Apr-13,Bottom 50%,adult,0.77314925,-8.44E+11,-0.010767252,-3.857807683,-7203.500805,-3.857807683,-2.857807683,-3.857807683,124588.9077
2013,5,01/05/2013,May-13,Top 1%,adult,0.77414691,2.83E+13,0.360720565,3.2358918,12061458.09,3.2358918,4.2358918,3.2358918,3.49E+11
2013,5,01/05/2013,May-13,Top 10%-1%,adult,0.77414691,2.93E+13,0.37321934,1.309867158,1386597.908,1.309867158,2.309867158,1.309867158,4616291676
2013,5,01/05/2013,May-13,Middle 40%,adult,0.77414691,2.17E+13,0.276599986,1.173316537,231217.6972,1.173316537,2.173316537,1.173316537,128361358.1
2013,5,01/05/2013,May-13,Bottom 50%,adult,0.77414691,-8.26E+11,-0.0105399,-3.796306594,-7048.478775,-3.796306594,-2.796306594,-3.796306594,119284.2084
2013,6,01/06/2013,Jun-13,Top 1%,adult,0.77601951,2.82E+13,0.359337403,3.217160858,12008122.81,3.217160858,4.217160858,3.217160858,3.46E+11
2013,6,01/06/2013,Jun-13,Top 10%-1%,adult,0.77601951,2.93E+13,0.373214381,1.308474175,1385761.71,1.308474175,2.308474175,1.308474175,4610725574
2013,6,01/06/2013,Jun-13,Middle 40%,adult,0.77601951,2.18E+13,0.277758957,1.181135724,232049.5753,1.181135724,2.181135724,1.181135724,129286660
2013,6,01/06/2013,Jun-13,Bottom 50%,adult,0.77601951,-8.09E+11,-0.010310755,-3.733899437,-6891.172876,-3.733899437,-2.733899437,-3.733899437,114019.3209
2013,7,01/07/2013,Jul-13,Top 1%,adult,0.77689523,2.83E+13,0.358218337,3.235049098,12059058.54,3.235049098,4.235049098,3.235049098,3.49E+11
2013,7,01/07/2013,Jul-13,Top 10%-1%,adult,0.77689523,2.95E+13,0.372925775,1.323710095,1394907.731,1.323710095,2.323710095,1.323710095,4671787958
2013,7,01/07/2013,Jul-13,Middle 40%,adult,0.77689523,2.20E+13,0.278655665,1.204323792,234516.5384,1.204323792,2.204323792,1.204323792,132050214.2
2013,7,01/07/2013,Jul-13,Bottom 50%,adult,0.77689523,-7.75E+11,-0.009799768,-3.617584972,-6597.986128,-3.617584972,-2.617584972,-3.617584972,104523.7437
2013,8,01/08/2013,Aug-13,Top 1%,adult,0.77828848,2.85E+13,0.356731136,3.256144258,12119125.8,3.256144258,4.256144258,3.256144258,3.53E+11
2013,8,01/08/2013,Aug-13,Top 10%-1%,adult,0.77828848,2.98E+13,0.372802777,1.344247005,1407235.902,1.344247005,2.344247005,1.344247005,4754731235
2013,8,01/08/2013,Aug-13,Middle 40%,adult,0.77828848,2.23E+13,0.279714929,1.232995484,237566.9006,1.232995484,2.232995484,1.232995484,135507715.4
2013,8,01/08/2013,Aug-13,Bottom 50%,adult,0.77828848,-7.39E+11,-0.009248855,-3.493088202,-6284.174746,-3.493088202,-2.493088202,-3.493088202,94817.53621
2013,9,01/09/2013,Sep-13,Top 1%,adult,0.77908087,2.87E+13,0.35551978,3.289678684,12214613.14,3.289678684,4.289678684,3.289678684,3.58E+11
2013,9,01/09/2013,Sep-13,Top 10%-1%,adult,0.77908087,3.01E+13,0.372640539,1.369736195,1422536.893,1.369736195,2.369736195,1.369736195,4858690519
2013,9,01/09/2013,Sep-13,Middle 40%,adult,0.77908087,2.27E+13,0.280616825,1.265539177,241029.2024,1.265539177,2.265539177,1.265539177,139486278.5
2013,9,01/09/2013,Sep-13,Bottom 50%,adult,0.77908087,-7.09E+11,-0.008777146,-3.392702266,-6031.138063,-3.392702266,-2.392702266,-3.392702266,87335.47784
2013,10,01/10/2013,Oct-13,Top 1%,adult,0.78117597,2.89E+13,0.353865102,3.307398142,12265068.28,3.307398142,4.307398142,3.307398142,3.61E+11
2013,10,01/10/2013,Oct-13,Top 10%-1%,adult,0.78117597,3.04E+13,0.372891567,1.392262056,1436059.018,1.392262056,2.392262056,1.392262056,4951499471
2013,10,01/10/2013,Oct-13,Middle 40%,adult,0.78117597,2.30E+13,0.281827455,1.295395133,244205.5576,1.295395133,2.295395133,1.295395133,143186886.8
2013,10,01/10/2013,Oct-13,Bottom 50%,adult,0.78117597,-7.00E+11,-0.008584111,-3.360733503,-5950.55636,-3.360733503,-2.360733503,-3.360733503,85017.29951
2013,11,01/11/2013,Nov-13,Top 1%,adult,0.78276253,2.90E+13,0.35238306,3.321360123,12304824.22,3.321360123,4.321360123,3.321360123,3.64E+11
2013,11,01/11/2013,Nov-13,Top 10%-1%,adult,0.78276253,3.07E+13,0.373166895,1.411889764,1447841.4,1.411889764,2.411889764,1.411889764,5033083575
2013,11,01/11/2013,Nov-13,Middle 40%,adult,0.78276253,2.33E+13,0.282935719,1.321614414,246995.0095,1.321614414,2.321614414,1.321614414,146476689.8
2013,11,01/11/2013,Nov-13,Bottom 50%,adult,0.78276253,-6.98E+11,-0.008485672,-3.351072419,-5926.204259,-3.351072419,-2.351072419,-3.351072419,84322.87252
2013,12,01/12/2013,Dec-13,Top 1%,adult,0.78427595,2.91E+13,0.351231951,3.334702047,12342814.58,3.334702047,4.334702047,3.334702047,3.66E+11
2013,12,01/12/2013,Dec-13,Top 10%-1%,adult,0.78427595,3.09E+13,0.373303213,1.428152004,1457603.515,1.428152004,2.428152004,1.428152004,5101183827
2013,12,01/12/2013,Dec-13,Middle 40%,adult,0.78427595,2.35E+13,0.283800802,1.343558121,249329.5858,1.343558121,2.343558121,1.343558121,149258746.9
2013,12,01/12/2013,Dec-13,Bottom 50%,adult,0.78427595,-6.91E+11,-0.008335965,-3.324317405,-5858.764533,-3.324317405,-2.324317405,-3.324317405,82414.61757
2014,1,01/01/2014,Jan-14,Top 1%,adult,0.7853058,2.93E+13,0.351668048,3.362506324,12421985.65,3.362506324,4.362506324,3.362506324,3.70E+11
2014,1,01/01/2014,Jan-14,Top 10%-1%,adult,0.7853058,3.11E+13,0.372928923,1.438249444,1463664.941,1.438249444,2.438249444,1.438249444,5143698461
2014,1,01/01/2014,Jan-14,Middle 40%,adult,0.7853058,2.36E+13,0.283430825,1.352594709,250290.9824,1.352594709,2.352594709,1.352594709,150412027.6
2014,1,01/01/2014,Jan-14,Bottom 50%,adult,0.7853058,-6.69E+11,-0.008027811,-3.249959229,-5671.334434,-3.249959229,-2.249959229,-3.249959229,77225.84625
2014,2,01/02/2014,Feb-14,Top 1%,adult,0.78554696,2.96E+13,0.352669453,3.403544156,12538838.52,3.403544156,4.403544156,3.403544156,3.77E+11
2014,2,01/02/2014,Feb-14,Top 10%-1%,adult,0.78554696,3.13E+13,0.372290896,1.449998595,1470717.879,1.449998595,2.449998595,1.449998595,5193389601
2014,2,01/02/2014,Feb-14,Middle 40%,adult,0.78554696,2.37E+13,0.282699317,1.361870848,251277.8646,1.361870848,2.361870848,1.361870848,151600497.2
2014,2,01/02/2014,Feb-14,Bottom 50%,adult,0.78554696,-6.43E+11,-0.007659667,-3.160820687,-5446.648368,-3.160820687,-2.160820687,-3.160820687,71228.01425
2014,3,01/03/2014,Mar-14,Top 1%,adult,0.78714257,2.99E+13,0.353525756,3.439563964,12641402.85,3.439563964,4.439563964,3.439563964,3.84E+11
2014,3,01/03/2014,Mar-14,Top 10%-1%,adult,0.78714257,3.14E+13,0.371666303,1.459922095,1476674.89,1.459922095,2.459922095,1.459922095,5235545521
2014,3,01/03/2014,Mar-14,Middle 40%,adult,0.78714257,2.39E+13,0.282062673,1.370073148,252150.5018,1.370073148,2.370073148,1.370073148,152655281.3
2014,3,01/03/2014,Mar-14,Bottom 50%,adult,0.78714257,-6.13E+11,-0.007254743,-3.058332885,-5188.313645,-3.058332885,-2.058332885,-3.058332885,64631.55494
2014,4,01/04/2014,Apr-14,Top 1%,adult,0.78893512,3.02E+13,0.354048275,3.477405179,12749153.53,3.477405179,4.477405179,3.477405179,3.90E+11
2014,4,01/04/2014,Apr-14,Top 10%-1%,adult,0.78893512,3.16E+13,0.371185084,1.474020751,1485138.219,1.474020751,2.474020751,1.474020751,5295730909
2014,4,01/04/2014,Apr-14,Middle 40%,adult,0.78893512,2.40E+13,0.28172591,1.383897517,253621.2672,1.383897517,2.383897517,1.383897517,154441317
2014,4,01/04/2014,Apr-14,Bottom 50%,adult,0.78893512,-5.93E+11,-0.006959268,-2.988391005,-5012.015429,-2.988391005,-1.988391005,-2.988391005,60313.83708
2014,5,01/05/2014,May-14,Top 1%,adult,0.79059422,3.04E+13,0.354385267,3.513032428,12850600.07,3.513032428,4.513032428,3.513032428,3.96E+11
2014,5,01/05/2014,May-14,Top 10%-1%,adult,0.79059422,3.19E+13,0.37081243,1.488834323,1494030.708,1.488834323,2.488834323,1.488834323,5359338743
2014,5,01/05/2014,May-14,Middle 40%,adult,0.79059422,2.42E+13,0.281524081,1.398861762,255213.3033,1.398861762,2.398861762,1.398861762,156386326.3
2014,5,01/05/2014,May-14,Bottom 50%,adult,0.79059422,-5.78E+11,-0.006721764,-2.933972993,-4874.84728,-2.933972993,-1.933972993,-2.933972993,57057.69055
2014,6,01/06/2014,Jun-14,Top 1%,adult,0.79182041,3.06E+13,0.354456287,3.535545732,12914705.41,3.535545732,4.535545732,3.535545732,4.00E+11
2014,6,01/06/2014,Jun-14,Top 10%-1%,adult,0.79182041,3.20E+13,0.370558504,1.499036265,1500154.866,1.499036265,2.499036265,1.499036265,5403365560
2014,6,01/06/2014,Jun-14,Middle 40%,adult,0.79182041,2.43E+13,0.281483167,1.40999516,256397.7781,1.40999516,2.40999516,1.40999516,157841309.3
2014,6,01/06/2014,Jun-14,Bottom 50%,adult,0.79182041,-5.61E+11,-0.006497952,-2.878528173,-4735.090918,-2.878528173,-1.878528173,-2.878528173,53833.02749
2014,7,01/07/2014,Jul-14,Top 1%,adult,0.79338187,3.06E+13,0.354153862,3.529880467,12898573.89,3.529880467,4.529880467,3.529880467,3.99E+11
2014,7,01/07/2014,Jul-14,Top 10%-1%,adult,0.79338187,3.20E+13,0.370510795,1.497724499,1499367.422,1.497724499,2.497724499,1.497724499,5397694501
2014,7,01/07/2014,Jul-14,Middle 40%,adult,0.79338187,2.43E+13,0.281605794,1.41008978,256407.8447,1.41008978,2.41008978,1.41008978,157853703.7
2014,7,01/07/2014,Jul-14,Bottom 50%,adult,0.79338187,-5.42E+11,-0.006270458,-2.81204235,-4567.504175,-2.81204235,-1.81204235,-2.81204235,50089.88863
2014,8,01/08/2014,Aug-14,Top 1%,adult,0.79376376,3.06E+13,0.353555903,3.519127237,12867954.69,3.519127237,4.519127237,3.519127237,3.98E+11
2014,8,01/08/2014,Aug-14,Top 10%-1%,adult,0.79376376,3.20E+13,0.370629283,1.496807804,1498817.136,1.496807804,2.496807804,1.496807804,5393733189
2014,8,01/08/2014,Aug-14,Middle 40%,adult,0.79376376,2.44E+13,0.281864741,1.410649685,256467.4126,1.410649685,2.410649685,1.410649685,157927056.4
2014,8,01/08/2014,Aug-14,Bottom 50%,adult,0.79376376,-5.23E+11,-0.006049914,-2.747109198,-4403.831157,-2.747109198,-1.747109198,-2.747109198,46564.343
2014,9,01/09/2014,Sep-14,Top 1%,adult,0.79455739,3.06E+13,0.353439229,3.521257365,12874020.11,3.521257365,4.521257365,3.521257365,3.98E+11
2014,9,01/09/2014,Sep-14,Top 10%-1%,adult,0.79455739,3.21E+13,0.370610757,1.498684405,1499943.647,1.498684405,2.498684405,1.498684405,5401844097
2014,9,01/09/2014,Sep-14,Middle 40%,adult,0.79455739,2.44E+13,0.281795549,1.411989891,256609.9963,1.411989891,2.411989891,1.411989891,158102705.1
2014,9,01/09/2014,Sep-14,Bottom 50%,adult,0.79455739,-5.06E+11,-0.005845549,-2.6894453,-4258.481301,-2.6894453,-1.6894453,-2.6894453,43541.32585
2014,10,01/10/2014,Oct-14,Top 1%,adult,0.7950623,3.08E+13,0.353966599,3.553190949,12964949.15,3.553190949,4.553190949,3.553190949,4.04E+11
2014,10,01/10/2014,Oct-14,Top 10%-1%,adult,0.7950623,3.23E+13,0.370374245,1.510980083,1507324.661,1.510980083,2.510980083,1.510980083,5455138348
2014,10,01/10/2014,Oct-14,Middle 40%,adult,0.7950623,2.45E+13,0.281327185,1.42137557,257608.5324,1.42137557,2.42137557,1.42137557,159335536.4
2014,10,01/10/2014,Oct-14,Bottom 50%,adult,0.7950623,-4.94E+11,-0.005668016,-2.647248142,-4152.117509,-2.647248142,-1.647248142,-2.647248142,41393.43161
2014,11,01/11/2014,Nov-14,Top 1%,adult,0.79535902,3.12E+13,0.354860062,3.60179717,13103352.57,3.60179717,4.60179717,3.60179717,4.12E+11
2014,11,01/11/2014,Nov-14,Top 10%-1%,adult,0.79535902,3.25E+13,0.369981264,1.528709777,1517967.678,1.528709777,2.528709777,1.528709777,5532446317
2014,11,01/11/2014,Nov-14,Middle 40%,adult,0.79535902,2.47E+13,0.280633158,1.435040602,259062.346,1.435040602,2.435040602,1.435040602,161139031.2
2014,11,01/11/2014,Nov-14,Bottom 50%,adult,0.79535902,-4.81E+11,-0.005474479,-2.603937573,-4042.947209,-2.603937573,-1.603937573,-2.603937573,39245.35854
2014,12,01/12/2014,Dec-14,Top 1%,adult,0.79524463,3.15E+13,0.355662128,3.651387357,13244557.77,3.651387357,4.651387357,3.651387357,4.21E+11
2014,12,01/12/2014,Dec-14,Top 10%-1%,adult,0.79524463,3.28E+13,0.369570939,1.547367514,1529167.794,1.547367514,2.547367514,1.547367514,5614388294
2014,12,01/12/2014,Dec-14,Middle 40%,adult,0.79524463,2.48E+13,0.279995244,1.450148549,260669.6704,1.450148549,2.450148549,1.450148549,163144773.6
2014,12,01/12/2014,Dec-14,Bottom 50%,adult,0.79524463,-4.64E+11,-0.005228305,-2.544828121,-3893.953633,-2.544828121,-1.544828121,-2.544828121,36406.06263
2015,1,01/01/2015,Jan-15,Top 1%,adult,0.79287386,3.19E+13,0.356075178,3.696466151,13372917.04,3.696466151,4.696466151,3.696466151,4.29E+11
2015,1,01/01/2015,Jan-15,Top 10%-1%,adult,0.79287386,3.30E+13,0.369081097,1.565666522,1540152.567,1.565666522,2.565666522,1.565666522,5695339898
2015,1,01/01/2015,Jan-15,Middle 40%,adult,0.79287386,2.51E+13,0.279800037,1.469301611,262707.3519,1.469301611,2.469301611,1.469301611,165705381.8
2015,1,01/01/2015,Jan-15,Bottom 50%,adult,0.79287386,-4.44E+11,-0.0049563,-2.476935219,-3722.820154,-2.476935219,-1.476935219,-2.476935219,33276.39514
2015,2,01/02/2015,Feb-15,Top 1%,adult,0.79502058,3.21E+13,0.356471509,3.72792221,13462486.36,3.72792221,4.72792221,3.72792221,4.35E+11
2015,2,01/02/2015,Feb-15,Top 10%-1%,adult,0.79502058,3.32E+13,0.368444176,1.575526967,1546071.726,1.575526967,2.575526967,1.575526967,5739201017
2015,2,01/02/2015,Feb-15,Middle 40%,adult,0.79502058,2.52E+13,0.27957759,1.48110264,263962.8555,1.48110264,2.48110264,1.48110264,167293010.2
2015,2,01/02/2015,Feb-15,Bottom 50%,adult,0.79502058,-4.05E+11,-0.004493283,-2.346429623,-3393.862689,-2.346429623,-1.346429623,-2.346429623,27655.4478
2015,3,01/03/2015,Mar-15,Top 1%,adult,0.79692388,3.23E+13,0.356623283,3.747596404,13518507.49,3.747596404,4.747596404,3.747596404,4.39E+11
2015,3,01/03/2015,Mar-15,Top 10%-1%,adult,0.79692388,3.33E+13,0.367968548,1.58180659,1549841.342,1.58180659,2.58180659,1.58180659,5767221654
2015,3,01/03/2015,Mar-15,Middle 40%,adult,0.79692388,2.53E+13,0.279545913,1.490084702,264918.4511,1.490084702,2.490084702,1.490084702,168506467.6
