year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed
1987,10,01/10/1987,10/1987,Top 1%,adult,0.43943042,8.88785E+12,0.264696534,0.804983655,5139587.065,0.804983655,1.804983655,0.804983655
1987,11,01/11/1987,11/1987,Top 1%,adult,0.44023168,8.81175E+12,0.265571297,0.788143083,5091634.506,0.788143083,1.788143083,0.788143083
1987,12,01/12/1987,12/1987,Top 1%,adult,0.44105533,8.77118E+12,0.266598684,0.778415064,5063934.531,0.778415064,1.778415064,0.778415064
1988,1,01/01/1988,01/1988,Top 1%,adult,0.44284281,8.83142E+12,0.268180481,0.788904268,5093801.935,0.788904268,1.788904268,0.788904268
1988,2,01/02/1988,02/1988,Top 1%,adult,0.4434357,8.9808E+12,0.270032007,0.817313187,5174694.697,0.817313187,1.817313187,0.817313187
1988,3,01/03/1988,03/1988,Top 1%,adult,0.44479254,9.13467E+12,0.271856838,0.846523152,5257868.392,0.846523152,1.846523152,0.846523152
1988,4,01/04/1988,04/1988,Top 1%,adult,0.4466542,9.24911E+12,0.273510238,0.867648931,5318022.831,0.867648931,1.867648931,0.867648931
1988,5,01/05/1988,05/1988,Top 1%,adult,0.44776857,9.35183E+12,0.275018221,0.88650957,5371727.416,0.88650957,1.88650957,0.88650957
1988,6,01/06/1988,06/1988,Top 1%,adult,0.44961298,9.42003E+12,0.276473804,0.898635391,5406254.991,0.898635391,1.898635391,0.898635391
1988,7,01/07/1988,07/1988,Top 1%,adult,0.45184761,9.4638E+12,0.277903665,0.905916846,5426988.516,0.905916846,1.905916846,0.905916846
1988,8,01/08/1988,08/1988,Top 1%,adult,0.45311919,9.52626E+12,0.279340668,0.91703,5458632.583,0.91703,1.91703,0.91703
1988,9,01/09/1988,09/1988,Top 1%,adult,0.45512605,9.59729E+12,0.281052486,0.929925232,5495351.013,0.929925232,1.929925232,0.929925232
1988,10,01/10/1988,10/1988,Top 1%,adult,0.45628276,9.72003E+12,0.283017455,0.95301914,5561109.588,0.95301914,1.95301914,0.95301914
1988,11,01/11/1988,11/1988,Top 1%,adult,0.45712474,9.86258E+12,0.28502018,0.979909595,5637678.61,0.979909595,1.979909595,0.979909595
1988,12,01/12/1988,12/1988,Top 1%,adult,0.45843628,9.99198E+12,0.286877427,1.004047534,5706410.003,1.004047534,2.004047534,1.004047534
1989,1,01/01/1989,01/1989,Top 1%,adult,0.46077633,1.00236E+13,0.286868814,1.008355477,5718676.62,1.008355477,2.008355477,1.008355477
1989,2,01/02/1989,02/1989,Top 1%,adult,0.46207005,1.00552E+13,0.286616331,1.012555831,5730636.886,1.012555831,2.012555831,1.012555831
1989,3,01/03/1989,03/1989,Top 1%,adult,0.46331358,1.00861E+13,0.286404862,1.016544016,5741993.016,1.016544016,2.016544016,1.016544016
1989,4,01/04/1989,04/1989,Top 1%,adult,0.4656848,1.01048E+13,0.286391898,1.01803086,5746226.719,1.01803086,2.01803086,1.01803086
1989,5,01/05/1989,05/1989,Top 1%,adult,0.46706215,1.01522E+13,0.28647967,1.025382307,5767159.54,1.025382307,2.025382307,1.025382307
1989,6,01/06/1989,06/1989,Top 1%,adult,0.46816459,1.02131E+13,0.286521714,1.035652152,5796402.332,1.035652152,2.035652152,1.035652152
1989,7,01/07/1989,07/1989,Top 1%,adult,0.46976048,1.02755E+13,0.286428414,1.046350367,5826864.883,1.046350367,2.046350367,1.046350367
1989,8,01/08/1989,08/1989,Top 1%,adult,0.47011283,1.03654E+13,0.28633679,1.062663675,5873316.091,1.062663675,2.062663675,1.062663675
1989,9,01/09/1989,09/1989,Top 1%,adult,0.47127724,1.04412E+13,0.286297607,1.076097061,5911566.882,1.076097061,2.076097061,1.076097061
1989,10,01/10/1989,10/1989,Top 1%,adult,0.47305945,1.0503E+13,0.286468511,1.086296466,5940609.1,1.086296466,2.086296466,1.086296466
1989,11,01/11/1989,11/1989,Top 1%,adult,0.47372857,1.05599E+13,0.286632475,1.094891883,5965084.057,1.094891883,2.094891883,1.094891883
1989,12,01/12/1989,12/1989,Top 1%,adult,0.47441825,1.05693E+13,0.286560233,1.09421225,5963148.841,1.09421225,2.09421225,1.09421225
1990,1,01/01/1990,01/1990,Top 1%,adult,0.47701809,1.04752E+13,0.286288682,1.072935708,5902565.112,1.072935708,2.072935708,1.072935708
1990,2,01/02/1990,02/1990,Top 1%,adult,0.47873706,1.03813E+13,0.285814323,1.05161921,5841867.611,1.05161921,2.05161921,1.05161921
1990,3,01/03/1990,03/1990,Top 1%,adult,0.48077527,1.03172E+13,0.285617307,1.036079842,5797620.156,1.036079842,2.036079842,1.036079842
1990,4,01/04/1990,04/1990,Top 1%,adult,0.48264796,1.03459E+13,0.286002096,1.038846453,5805497.922,1.038846453,2.038846453,1.038846453
1990,5,01/05/1990,05/1990,Top 1%,adult,0.48404101,1.04026E+13,0.286480169,1.047232466,5829376.61,1.047232466,2.047232466,1.047232466
1990,6,01/06/1990,06/1990,Top 1%,adult,0.4859215,1.03921E+13,0.286414406,1.042471143,5815819.016,1.042471143,2.042471143,1.042471143
1990,7,01/07/1990,07/1990,Top 1%,adult,0.48629871,1.0283E+13,0.285199702,1.01848443,5747518.231,1.01848443,2.01848443,1.01848443
1990,8,01/08/1990,08/1990,Top 1%,adult,0.48850474,1.01078E+13,0.283964028,0.98177545,5642991.525,0.98177545,1.98177545,0.98177545
1990,9,01/09/1990,09/1990,Top 1%,adult,0.49026793,9.99045E+12,0.28316146,0.956580009,5571248.958,0.956580009,1.956580009,0.956580009
1990,10,01/10/1990,10/1990,Top 1%,adult,0.49163118,1.0015E+13,0.283537692,0.959099852,5578424.066,0.959099852,1.959099852,0.959099852
1990,11,01/11/1990,11/1990,Top 1%,adult,0.49173889,1.01493E+13,0.284737477,0.982903308,5646203.034,0.982903308,1.982903308,0.982903308
1990,12,01/12/1990,12/1990,Top 1%,adult,0.49260452,1.03125E+13,0.286177872,1.012190426,5729596.419,1.012190426,2.012190426,1.012190426
1991,1,01/01/1991,01/1991,Top 1%,adult,0.49581718,1.04062E+13,0.286529121,1.027804355,5774056.182,1.027804355,2.027804355,1.027804355
1991,2,01/02/1991,02/1991,Top 1%,adult,0.49699822,1.05007E+13,0.286725701,1.04346587,5818651.446,1.04346587,2.04346587,1.04346587
1991,3,01/03/1991,03/1991,Top 1%,adult,0.49761301,1.05488E+13,0.286514102,1.049961423,5837147.158,1.049961423,2.049961423,1.049961423
1991,4,01/04/1991,04/1991,Top 1%,adult,0.49862131,1.0515E+13,0.285817629,1.040560122,5810377.493,1.040560122,2.040560122,1.040560122
1991,5,01/05/1991,05/1991,Top 1%,adult,0.50084734,1.04184E+13,0.284877092,1.019214276,5749596.428,1.019214276,2.019214276,1.019214276
1991,6,01/06/1991,06/1991,Top 1%,adult,0.50190872,1.03513E+13,0.283926211,1.003924502,5706059.674,1.003924502,2.003924502,1.003924502
1991,7,01/07/1991,07/1991,Top 1%,adult,0.50297403,1.03213E+13,0.283127935,0.99600613,5683512.567,0.99600613,1.99600613,0.99600613
1991,8,01/08/1991,08/1991,Top 1%,adult,0.50423455,1.03336E+13,0.282658918,0.996364035,5684531.679,0.996364035,1.996364035,0.996364035
1991,9,01/09/1991,09/1991,Top 1%,adult,0.50589681,1.03896E+13,0.282606556,1.005119485,5709462.32,1.005119485,2.005119485,1.005119485
1991,10,01/10/1991,10/1991,Top 1%,adult,0.50658876,1.05205E+13,0.28323639,1.028111917,5774931.947,1.028111917,2.028111917,1.028111917
1991,11,01/11/1991,11/1991,Top 1%,adult,0.5073455,1.06482E+13,0.283877177,1.050303674,5838121.699,1.050303674,2.050303674,1.050303674
1991,12,01/12/1991,12/1991,Top 1%,adult,0.50815034,1.07316E+13,0.284198613,1.063874946,5876765.112,1.063874946,2.063874946,1.063874946
1992,1,01/01/1992,01/1992,Top 1%,adult,0.50827307,1.07664E+13,0.284829722,1.068062617,5888689.267,1.068062617,2.068062617,1.068062617
1992,2,01/02/1992,02/1992,Top 1%,adult,0.50919718,1.07204E+13,0.284917302,1.05663097,5856138.31,1.05663097,2.05663097,1.05663097
1992,3,01/03/1992,03/1992,Top 1%,adult,0.51027215,1.06588E+13,0.284892216,1.042206599,5815065.744,1.042206599,2.042206599,1.042206599
1992,4,01/04/1992,04/1992,Top 1%,adult,0.51169914,1.06232E+13,0.285083513,1.032935823,5788667.743,1.032935823,2.032935823,1.032935823
1992,5,01/05/1992,05/1992,Top 1%,adult,0.51227808,1.06316E+13,0.285442606,1.032217734,5786623.024,1.032217734,2.032217734,1.032217734
1992,6,01/06/1992,06/1992,Top 1%,adult,0.51295054,1.06563E+13,0.28587815,1.034826836,5794052.293,1.034826836,2.034826836,1.034826836
1992,7,01/07/1992,07/1992,Top 1%,adult,0.51425862,1.06806E+13,0.286319295,1.037436664,5801483.628,1.037436664,2.037436664,1.037436664
1992,8,01/08/1992,08/1992,Top 1%,adult,0.51471263,1.07438E+13,0.28694972,1.047577214,5830358.259,1.047577214,2.047577214,1.047577214
1992,9,01/09/1992,09/1992,Top 1%,adult,0.51546973,1.08384E+13,0.287955614,1.063802554,5876558.981,1.063802554,2.063802554,1.063802554
1992,10,01/10/1992,10/1992,Top 1%,adult,0.51735699,1.09628E+13,0.289523485,1.085616081,5938671.744,1.085616081,2.085616081,1.085616081
1992,11,01/11/1992,11/1992,Top 1%,adult,0.51840639,1.1121E+13,0.29126719,1.113692395,6018617.432,1.113692395,2.113692395,1.113692395
1992,12,01/12/1992,12/1992,Top 1%,adult,0.51930588,1.1262E+13,0.292713203,1.138383449,6088923.787,1.138383449,2.138383449,1.138383449
1993,1,01/01/1993,01/1993,Top 1%,adult,0.52053732,1.13132E+13,0.29263618,1.145894655,6110311.514,1.145894655,2.145894655,1.145894655
1993,2,01/02/1993,02/1993,Top 1%,adult,0.52119631,1.13397E+13,0.292237124,1.148605084,6118029.306,1.148605084,2.148605084,1.148605084
1993,3,01/03/1993,03/1993,Top 1%,adult,0.52206278,1.1341E+13,0.29166771,1.146527688,6112114.038,1.146527688,2.146527688,1.146527688
1993,4,01/04/1993,04/1993,Top 1%,adult,0.52315843,1.13325E+13,0.291211531,1.142670479,6101130.86,1.142670479,2.142670479,1.142670479
1993,5,01/05/1993,05/1993,Top 1%,adult,0.5247553,1.1318E+13,0.290902762,1.137842282,6087382.845,1.137842282,2.137842282,1.137842282
1993,6,01/06/1993,06/1993,Top 1%,adult,0.52518284,1.13409E+13,0.290725033,1.140239476,6094208.717,1.140239476,2.140239476,1.140239476
1993,7,01/07/1993,07/1993,Top 1%,adult,0.526528,1.13658E+13,0.290676077,1.1430821,6102302.926,1.1430821,2.1430821,1.1430821
1993,8,01/08/1993,08/1993,Top 1%,adult,0.52768451,1.14142E+13,0.290793106,1.150496581,6123415.234,1.150496581,2.150496581,1.150496581
1993,9,01/09/1993,09/1993,Top 1%,adult,0.52822959,1.1488E+13,0.291036432,1.162754997,6158320.368,1.162754997,2.162754997,1.162754997
1993,10,01/10/1993,10/1993,Top 1%,adult,0.52962339,1.15611E+13,0.29146839,1.174555869,6191922.672,1.174555869,2.174555869,1.174555869
1993,11,01/11/1993,11/1993,Top 1%,adult,0.53057873,1.16312E+13,0.291837958,1.185672756,6223577.366,1.185672756,2.185672756,1.185672756
1993,12,01/12/1993,12/1993,Top 1%,adult,0.53087544,1.1682E+13,0.291977148,1.193189175,6244979.937,1.193189175,2.193189175,1.193189175
1994,1,01/01/1994,01/1994,Top 1%,adult,0.53144705,1.16753E+13,0.291757854,1.189701853,6235049.988,1.189701853,2.189701853,1.189701853
1994,2,01/02/1994,02/1994,Top 1%,adult,0.53288031,1.16219E+13,0.291356378,1.177431003,6200109.451,1.177431003,2.177431003,1.177431003
1994,3,01/03/1994,03/1994,Top 1%,adult,0.53435498,1.15617E+13,0.290909571,1.163826801,6161372.269,1.163826801,2.163826801,1.163826801
1994,4,01/04/1994,04/1994,Top 1%,adult,0.53478885,1.15393E+13,0.290579924,1.157336062,6142890.263,1.157336062,2.157336062,1.157336062
1994,5,01/05/1994,05/1994,Top 1%,adult,0.53530872,1.15332E+13,0.290297383,1.154029429,6133474.816,1.154029429,2.154029429,1.154029429
1994,6,01/06/1994,06/1994,Top 1%,adult,0.53630406,1.15401E+13,0.290088706,1.153297166,6131389.737,1.153297166,2.153297166,1.153297166
1994,7,01/07/1994,07/1994,Top 1%,adult,0.53762043,1.1566E+13,0.289866127,1.156158576,6139537.44,1.156158576,2.156158576,1.156158576
1994,8,01/08/1994,08/1994,Top 1%,adult,0.53867817,1.16073E+13,0.289736033,1.161968908,6156082.024,1.161968908,2.161968908,1.161968908
1994,9,01/09/1994,09/1994,Top 1%,adult,0.53931141,1.16477E+13,0.289699979,1.167658088,6172281.636,1.167658088,2.167658088,1.167658088
1994,10,01/10/1994,10/1994,Top 1%,adult,0.54045367,1.16577E+13,0.289837338,1.16756524,6172017.258,1.16756524,2.16756524,1.16756524
1994,11,01/11/1994,11/1994,Top 1%,adult,0.54169559,1.16617E+13,0.290022262,1.166261071,6168303.711,1.166261071,2.166261071,1.166261071
1994,12,01/12/1994,12/1994,Top 1%,adult,0.54223365,1.16919E+13,0.29010748,1.169798808,6178377.215,1.169798808,2.169798808,1.169798808
1995,1,01/01/1995,01/1995,Top 1%,adult,0.54349059,1.17388E+13,0.290006622,1.176247482,6196739.442,1.176247482,2.176247482,1.176247482
1995,2,01/02/1995,02/1995,Top 1%,adult,0.54444563,1.18126E+13,0.289884903,1.18763906,6229176.303,1.18763906,2.18763906,1.18763906
1995,3,01/03/1995,03/1995,Top 1%,adult,0.54526567,1.1896E+13,0.289763543,1.20071773,6266417.064,1.20071773,2.20071773,1.20071773
1995,4,01/04/1995,04/1995,Top 1%,adult,0.5463472,1.19715E+13,0.289702164,1.212252625,6299262.015,1.212252625,2.212252625,1.212252625
1995,5,01/05/1995,05/1995,Top 1%,adult,0.54704303,1.20546E+13,0.289745702,1.225363515,6336594.519,1.225363515,2.225363515,1.225363515
1995,6,01/06/1995,06/1995,Top 1%,adult,0.54764539,1.21437E+13,0.289880137,1.239865431,6377887.89,1.239865431,2.239865431,1.239865431
1995,7,01/07/1995,07/1995,Top 1%,adult,0.54860634,1.22344E+13,0.290098196,1.254858204,6420578.949,1.254858204,2.254858204,1.254858204
1995,8,01/08/1995,08/1995,Top 1%,adult,0.55000138,1.23256E+13,0.290429067,1.269967238,6463601.052,1.269967238,2.269967238,1.269967238
1995,9,01/09/1995,09/1995,Top 1%,adult,0.55051392,1.24443E+13,0.290880763,1.290007072,6520663.326,1.290007072,2.290007072,1.290007072
1995,10,01/10/1995,10/1995,Top 1%,adult,0.55201089,1.25547E+13,0.291446805,1.308318512,6572804.099,1.308318512,2.308318512,1.308318512
1995,11,01/11/1995,11/1995,Top 1%,adult,0.55201495,1.26948E+13,0.292078886,1.331935479,6640052.052,1.331935479,2.331935479,1.331935479
1995,12,01/12/1995,12/1995,Top 1%,adult,0.5530442,1.28045E+13,0.292561765,1.349832853,6691013.796,1.349832853,2.349832853,1.349832853
1996,1,01/01/1996,01/1996,Top 1%,adult,0.55420268,1.29065E+13,0.293174384,1.366150863,6737478.389,1.366150863,2.366150863,1.366150863
1996,2,01/02/1996,02/1996,Top 1%,adult,0.55481035,1.3003E+13,0.293635331,1.381260823,6780503.129,1.381260823,2.381260823,1.381260823
1996,3,01/03/1996,03/1996,Top 1%,adult,0.55602831,1.30824E+13,0.294069417,1.393066429,6814118.913,1.393066429,2.393066429,1.393066429
1996,4,01/04/1996,04/1996,Top 1%,adult,0.55704302,1.31684E+13,0.294632621,1.406087508,6851195.687,1.406087508,2.406087508,1.406087508
1996,5,01/05/1996,05/1996,Top 1%,adult,0.55756432,1.3256E+13,0.295244413,1.419369829,6889016.332,1.419369829,2.419369829,1.419369829
1996,6,01/06/1996,06/1996,Top 1%,adult,0.55732858,1.33298E+13,0.295605385,1.430330689,6920226.749,1.430330689,2.430330689,1.430330689
1996,7,01/07/1996,07/1996,Top 1%,adult,0.55849475,1.33382E+13,0.295708034,1.429633604,6918241.839,1.429633604,2.429633604,1.429633604
1996,8,01/08/1996,08/1996,Top 1%,adult,0.55884129,1.33627E+13,0.295709455,1.431961806,6924871.26,1.431961806,2.431961806,1.431961806
1996,9,01/09/1996,09/1996,Top 1%,adult,0.56007457,1.34079E+13,0.295851562,1.438022389,6942128.421,1.438022389,2.438022389,1.438022389
1996,10,01/10/1996,10/1996,Top 1%,adult,0.56126231,1.35329E+13,0.296346091,1.458391673,7000128.785,1.458391673,2.458391673,1.458391673
1996,11,01/11/1996,11/1996,Top 1%,adult,0.56211591,1.36837E+13,0.296988692,1.483275777,7070984.84,1.483275777,2.483275777,1.483275777
1996,12,01/12/1996,12/1996,Top 1%,adult,0.5629887,1.37771E+13,0.297341343,1.497642671,7111893.742,1.497642671,2.497642671,1.497642671
1997,1,01/01/1997,01/1997,Top 1%,adult,0.56431639,1.37544E+13,0.297297718,1.490791097,7092384.28,1.490791097,2.490791097,1.490791097
1997,2,01/02/1997,02/1997,Top 1%,adult,0.56578016,1.37161E+13,0.297218463,1.480906711,7064239.06,1.480906711,2.480906711,1.480906711
1997,3,01/03/1997,03/1997,Top 1%,adult,0.56632596,1.37895E+13,0.297644857,1.491128793,7093345.852,1.491128793,2.491128793,1.491128793
1997,4,01/04/1997,04/1997,Top 1%,adult,0.56650871,1.40543E+13,0.299058087,1.535967906,7221022.644,1.535967906,2.535967906,1.535967906
1997,5,01/05/1997,05/1997,Top 1%,adult,0.5661822,1.44353E+13,0.301140953,1.601891403,7408736.008,1.601891403,2.601891403,1.601891403
1997,6,01/06/1997,06/1997,Top 1%,adult,0.56716758,1.47993E+13,0.302849749,1.664851555,7588011.416,1.664851555,2.664851555,1.664851555
1997,7,01/07/1997,07/1997,Top 1%,adult,0.56807178,1.50969E+13,0.304214139,1.71587003,7733283.588,1.71587003,2.71587003,1.71587003
1997,8,01/08/1997,08/1997,Top 1%,adult,0.56885421,1.52971E+13,0.305061341,1.749448713,7828896.954,1.749448713,2.749448713,1.749448713
1997,9,01/09/1997,09/1997,Top 1%,adult,0.57030821,1.54268E+13,0.305848644,1.770540908,7888955.764,1.770540908,2.770540908,1.770540908
1997,10,01/10/1997,10/1997,Top 1%,adult,0.57088238,1.54996E+13,0.306514752,1.781166753,7919212.247,1.781166753,2.781166753,1.781166753
1997,11,01/11/1997,11/1997,Top 1%,adult,0.57093257,1.55931E+13,0.307175801,1.795194211,7959154.626,1.795194211,2.795194211,1.795194211
1997,12,01/12/1997,12/1997,Top 1%,adult,0.57103127,1.57695E+13,0.308014498,1.823965356,8041078.807,1.823965356,2.823965356,1.823965356
1998,1,01/01/1998,01/1998,Top 1%,adult,0.57172835,1.61066E+13,0.309325697,1.881308163,8204359.148,1.881308163,2.881308163,1.881308163
1998,2,01/02/1998,02/1998,Top 1%,adult,0.57170898,1.65618E+13,0.311203092,1.959480413,8426950.13,1.959480413,2.959480413,1.959480413
1998,3,01/03/1998,03/1998,Top 1%,adult,0.57192856,1.69872E+13,0.312903904,2.032017001,8633493.889,2.032017001,3.032017001,2.032017001
1998,4,01/04/1998,04/1998,Top 1%,adult,0.5726164,1.7271E+13,0.314133068,2.079220579,8767903.362,2.079220579,3.079220579,2.079220579
1998,5,01/05/1998,05/1998,Top 1%,adult,0.57351381,1.73775E+13,0.314732957,2.094870666,8812466.083,2.094870666,3.094870666,2.094870666
1998,6,01/06/1998,06/1998,Top 1%,adult,0.57326716,1.72841E+13,0.314153009,2.075137044,8756275.729,2.075137044,3.075137044,2.075137044
1998,7,01/07/1998,07/1998,Top 1%,adult,0.57504392,1.68797E+13,0.312656021,2.000212685,8542932.932,2.000212685,3.000212685,2.000212685
1998,8,01/08/1998,08/1998,Top 1%,adult,0.57603282,1.6592E+13,0.311514613,1.946400488,8389705.798,1.946400488,2.946400488,1.946400488
1998,9,01/09/1998,09/1998,Top 1%,adult,0.57571918,1.64293E+13,0.309802697,1.915168973,8300775.857,1.915168973,2.915168973,1.915168973
1998,10,01/10/1998,10/1998,Top 1%,adult,0.57683659,1.68057E+13,0.311083567,1.979266073,8483288.658,1.979266073,2.979266073,1.979266073
1998,11,01/11/1998,11/1998,Top 1%,adult,0.57692868,1.74372E+13,0.313805806,2.088032205,8792993.959,2.088032205,3.088032205,2.088032205
1998,12,01/12/1998,12/1998,Top 1%,adult,0.57777244,1.79677E+13,0.315858016,2.178483087,9050547.638,2.178483087,3.178483087,2.178483087
1999,1,01/01/1999,01/1999,Top 1%,adult,0.57907045,1.80314E+13,0.315449422,2.186040246,9072066.214,2.186040246,3.186040246,2.186040246
1999,2,01/02/1999,02/1999,Top 1%,adult,0.57888323,1.79784E+13,0.314463261,2.172802122,9034371.419,2.172802122,3.172802122,2.172802122
1999,3,01/03/1999,03/1999,Top 1%,adult,0.57912713,1.7935E+13,0.31362685,2.161195065,9001320.992,2.161195065,3.161195065,2.161195065
1999,4,01/04/1999,04/1999,Top 1%,adult,0.5813936,1.81146E+13,0.314232097,2.188878842,9080148.953,2.188878842,3.188878842,2.188878842
1999,5,01/05/1999,05/1999,Top 1%,adult,0.58127081,1.83958E+13,0.315289025,2.234554012,9210206.372,2.234554012,3.234554012,2.234554012
1999,6,01/06/1999,06/1999,Top 1%,adult,0.58099043,1.85874E+13,0.315999179,2.264708683,9296070.062,2.264708683,3.264708683,2.264708683
1999,7,01/07/1999,07/1999,Top 1%,adult,0.58210397,1.84069E+13,0.315137522,2.22958482,9196056.884,2.22958482,3.22958482,2.22958482
1999,8,01/08/1999,08/1999,Top 1%,adult,0.58288771,1.81686E+13,0.313805926,2.184560327,9067852.229,2.184560327,3.184560327,2.184560327
1999,9,01/09/1999,09/1999,Top 1%,adult,0.5848707,1.80931E+13,0.313393256,2.168416029,9021882.272,2.168416029,3.168416029,2.168416029
1999,10,01/10/1999,10/1999,Top 1%,adult,0.58591658,1.85541E+13,0.315260026,2.245919701,9242569.515,2.245919701,3.245919701,2.245919701
1999,11,01/11/1999,11/1999,Top 1%,adult,0.58629858,1.92558E+13,0.318123911,2.365338129,9582606.618,2.365338129,3.365338129,2.365338129
1999,12,01/12/1999,12/1999,Top 1%,adult,0.58731359,2.00134E+13,0.321149966,2.494241044,9949650.248,2.494241044,3.494241044,2.494241044
2000,1,01/01/2000,01/2000,Top 1%,adult,0.58837146,2.0458E+13,0.322887567,2.568005959,10159691.6,2.568005959,3.568005959,2.568005959
2000,2,01/02/2000,02/2000,Top 1%,adult,0.59004641,2.07109E+13,0.324013181,2.608116072,10273902.83,2.608116072,3.608116072,2.608116072
2000,3,01/03/2000,03/2000,Top 1%,adult,0.59279305,2.0704E+13,0.324263182,2.602784098,10258720.35,2.602784098,3.602784098,2.602784098
2000,4,01/04/2000,04/2000,Top 1%,adult,0.59288663,2.06091E+13,0.323598178,2.582191221,10200083.31,2.582191221,3.582191221,2.582191221
2000,5,01/05/2000,05/2000,Top 1%,adult,0.59367615,2.04099E+13,0.322600422,2.54372351,10090548.72,2.54372351,3.54372351,2.54372351
2000,6,01/06/2000,06/2000,Top 1%,adult,0.59568876,2.01915E+13,0.321680307,2.502190892,9972286.981,2.502190892,3.502190892,2.502190892
2000,7,01/07/2000,07/2000,Top 1%,adult,0.59687543,2.02497E+13,0.321875169,2.50887845,9991329.419,2.50887845,3.50887845,2.50887845
2000,8,01/08/2000,08/2000,Top 1%,adult,0.59665763,2.04469E+13,0.322467189,2.539810728,10079407.3,2.539810728,3.539810728,2.539810728
2000,9,01/09/2000,09/2000,Top 1%,adult,0.59916365,2.04555E+13,0.322653514,2.538142332,10074656.64,2.538142332,3.538142332,2.538142332
2000,10,01/10/2000,10/2000,Top 1%,adult,0.60004616,2.02808E+13,0.321702319,2.504665095,9979332.133,2.504665095,3.504665095,2.504665095
2000,11,01/11/2000,11/2000,Top 1%,adult,0.60082507,2.00343E+13,0.320481217,2.458737373,9848555.587,2.458737373,3.458737373,2.458737373
2000,12,01/12/2000,12/2000,Top 1%,adult,0.60156059,1.95798E+13,0.317585288,2.376870564,9615444.56,2.376870564,3.376870564,2.376870564
2001,1,01/01/2001,01/2001,Top 1%,adult,0.60415739,1.90343E+13,0.314314239,2.279340744,9337734.012,2.279340744,3.279340744,2.279340744
2001,2,01/02/2001,02/2001,Top 1%,adult,0.60497826,1.88033E+13,0.312219142,2.236054205,9214478.083,2.236054205,3.236054205,2.236054205
2001,3,01/03/2001,03/2001,Top 1%,adult,0.60511571,1.87869E+13,0.311145228,2.229581794,9196048.267,2.229581794,3.229581794,2.229581794
2001,4,01/04/2001,04/2001,Top 1%,adult,0.60646027,1.91307E+13,0.312843718,2.284986817,9353810.881,2.284986817,3.284986817,2.284986817
2001,5,01/05/2001,05/2001,Top 1%,adult,0.60851794,1.94621E+13,0.31473045,2.3383589,9505784.814,2.3383589,3.3383589,2.3383589
2001,6,01/06/2001,06/2001,Top 1%,adult,0.61024511,1.95462E+13,0.315641711,2.349450717,9537368.126,2.349450717,3.349450717,2.349450717
2001,7,01/07/2001,07/2001,Top 1%,adult,0.61086136,1.91549E+13,0.314090059,2.279302438,9337624.937,2.279302438,3.279302438,2.279302438
2001,8,01/08/2001,08/2001,Top 1%,adult,0.61150032,1.86703E+13,0.312137193,2.193519412,9093362.708,2.193519412,3.193519412,2.193519412
2001,9,01/09/2001,09/2001,Top 1%,adult,0.61003131,1.84358E+13,0.310230702,2.150765403,8971623.13,2.150765403,3.150765403,2.150765403
2001,10,01/10/2001,10/2001,Top 1%,adult,0.6126796,1.85531E+13,0.310926364,2.168167856,9021175.614,2.168167856,3.168167856,2.168167856
2001,11,01/11/2001,11/2001,Top 1%,adult,0.6127699,1.90661E+13,0.313577173,2.252844545,9262287.612,2.252844545,3.252844545,2.252844545
2001,12,01/12/2001,12/2001,Top 1%,adult,0.61264712,1.95711E+13,0.315933098,2.335820985,9498558.249,2.335820985,3.335820985,2.335820985
2002,1,01/01/2002,01/2002,Top 1%,adult,0.61371076,1.97875E+13,0.31644916,2.369391918,9594149.546,2.369391918,3.369391918,2.369391918
2002,2,01/02/2002,02/2002,Top 1%,adult,0.61465579,1.98322E+13,0.316211724,2.373634906,9606231.21,2.373634906,3.373634906,2.373634906
2002,3,01/03/2002,03/2002,Top 1%,adult,0.61566252,1.9735E+13,0.315555426,2.353659899,9549353.528,2.353659899,3.353659899,2.353659899
2002,4,01/04/2002,04/2002,Top 1%,adult,0.61696762,1.95631E+13,0.315215978,2.3210972,9456633.118,2.3210972,3.3210972,2.3210972
2002,5,01/05/2002,05/2002,Top 1%,adult,0.61653572,1.93426E+13,0.3140204,2.280507144,9341055.27,2.280507144,3.280507144,2.280507144
2002,6,01/06/2002,06/2002,Top 1%,adult,0.6169166,1.90055E+13,0.312446744,2.220541622,9170306.897,2.220541622,3.220541622,2.220541622
2002,7,01/07/2002,07/2002,Top 1%,adult,0.61832637,1.85138E+13,0.309979723,2.134709734,8925905.535,2.134709734,3.134709734,2.134709734
2002,8,01/08/2002,08/2002,Top 1%,adult,0.61975485,1.7982E+13,0.306781284,2.042285785,8662733.66,2.042285785,3.042285785,2.042285785
2002,9,01/09/2002,09/2002,Top 1%,adult,0.62124926,1.77329E+13,0.305382984,1.997817836,8536113.737,1.997817836,2.997817836,1.997817836
2002,10,01/10/2002,10/2002,Top 1%,adult,0.62291783,1.78281E+13,0.30624312,2.011486762,8575035.215,2.011486762,3.011486762,2.011486762
2002,11,01/11/2002,11/2002,Top 1%,adult,0.62352771,1.81076E+13,0.308026679,2.056059935,8701954.761,2.056059935,3.056059935,2.056059935
